0, 0,Cr,0.012979,-0.032550,0.030312,0.019107,-0.002468,-0.059201,0.029834,-0.020442,0.003577,-0.015210,-0.024404,0.007349,0.017551,-0.048565,-0.027116,0.003521,-0.027228,-0.003291,-0.020043,-0.029651,-0.024282,-0.030367,-0.016535,-0.014991,0.008162,0.019493,0.002849,0.009411,0.006657,0.015975,-0.001266,0.006354,0.006760,-0.011594,-0.001701,0.021804,0.015559,0.035221,0.013797,-0.008310,-0.005925,-0.003110,0.022303,-0.002156,-0.004845,-0.001853,0.022961,-0.000321,-0.017534,0.055035,0.033592,0.027340,0.002291,0.070366,0.123254,-0.015471,-0.098349,0.079458,-0.100775,0.206091,0.084418,0.073232,0.090014,0.258894,0.075269,-0.096658,-0.382716,0.543210,0.587302,2.703704,
0, 0,Mr,3.232957,9.552722,21.897499,36.931829,60.205002,82.845022,107.778323,139.909269,176.353605,216.577734,253.354095,291.613046,342.340853,389.237371,440.931339,487.220206,539.852379,592.691515,649.275625,707.170181,758.209907,818.793036,873.980383,928.690044,991.299657,1048.525257,1105.694949,1159.197155,1213.926435,1270.551741,1321.169201,1376.480628,1427.071604,1478.361942,1529.200098,1571.332026,1618.517901,1658.975969,1703.917116,1743.015694,1777.327612,1812.704757,1844.882295,1876.623345,1904.429132,1927.058852,1949.520844,1968.165277,1985.174595,1998.647867,2009.078960,2017.348210,2023.526729,2029.560078,2034.044139,2037.820500,2040.539971,2042.823933,2044.654733,2045.896027,2047.080432,2047.710152,2048.266307,2048.617460,2048.770476,2048.934282,2048.969593,2048.998038,2049.000000,2049.000000,
0, 1,Cr,-0.018017,-0.001815,0.031456,0.038136,0.007231,-0.055877,0.024590,-0.011289,-0.009850,-0.010377,-0.025967,0.003317,0.007978,-0.040996,-0.023554,0.003620,-0.015122,0.006502,-0.004857,-0.017195,-0.012175,-0.010429,-0.007682,0.004343,0.024766,0.010173,0.002150,0.006569,0.012773,0.013657,-0.002279,0.004424,-0.007355,-0.023601,-0.015927,0.005461,0.006632,0.032622,0.008723,-0.010956,-0.005812,-0.016965,0.025703,-0.005045,-0.013137,-0.014246,0.018760,-0.011815,-0.020101,0.027529,0.030722,-0.003964,-0.010995,0.031729,0.087228,-0.043740,-0.131130,0.097716,-0.098229,0.205274,0.038163,0.079483,0.115781,0.092180,-0.068323,-0.137336,-0.469130,0.858045,0.478852,2.450656,
0, 1,Mr,3.175062,9.400499,21.551122,36.354115,59.249377,81.496259,106.016459,137.627431,173.447880,213.018454,249.174065,286.788529,336.658853,382.754115,433.544638,478.984539,530.645885,582.490773,637.977057,694.705736,744.679800,804.011471,858.060349,911.697756,973.077307,1029.185037,1085.283791,1137.825436,1191.642893,1247.409476,1297.364090,1351.962095,1401.921696,1452.559601,1502.788030,1544.432918,1591.054364,1631.036409,1675.394015,1713.975561,1747.789027,1782.642893,1814.332170,1845.605486,1872.981047,1895.303242,1917.488778,1935.902743,1952.714214,1966.050374,1976.394015,1984.593017,1990.732668,1996.731671,2001.194514,2004.954115,2007.652868,2009.928180,2011.743142,2012.970574,2014.141147,2014.758603,2015.305736,2015.642394,2015.787531,2015.941147,2015.972070,2015.998005,2016.000000,2016.000000,
0, 2,Cr,0.011565,-0.006268,0.030499,0.033837,0.016309,-0.054756,0.024251,-0.004741,-0.011973,-0.003328,-0.026255,0.005006,0.010889,-0.040867,-0.025724,0.006039,-0.012274,0.006484,-0.005851,-0.014940,-0.016160,-0.007059,-0.011866,0.002044,0.022603,0.013815,0.001969,0.005820,0.015989,0.009552,-0.007516,0.008107,-0.005674,-0.028106,-0.019752,0.003045,0.004574,0.030052,0.001155,-0.004738,-0.003436,-0.013012,0.024935,-0.007837,-0.020235,-0.006777,0.022459,0.003014,-0.026252,0.021284,0.033215,-0.008601,-0.023244,0.044395,0.082111,-0.026058,-0.132396,0.077149,-0.106160,0.188615,0.051130,0.097154,0.140223,0.070026,-0.087221,-0.154834,-0.479898,0.820357,0.448855,2.380663,
0, 2,Mr,3.165915,9.361404,21.455639,36.185965,58.983459,81.122306,105.532832,137.010526,172.661654,212.071178,248.064662,285.518797,335.171930,381.044612,431.573434,476.780451,528.161905,579.704762,634.850627,691.235088,740.888221,799.872682,853.585464,906.903258,967.929323,1023.747870,1079.527318,1131.794486,1185.348872,1240.825063,1290.539850,1344.918296,1394.692231,1445.131830,1495.168922,1536.667168,1583.114286,1622.941353,1667.099749,1705.521805,1739.174937,1773.875689,1805.410526,1836.533333,1863.749875,1885.964912,1908.044110,1926.376942,1943.087218,1956.319799,1966.591980,1974.732832,1980.829073,1986.798997,1991.243609,1994.987970,1997.678195,1999.941855,2001.747870,2002.971429,2004.135840,2004.753885,2005.302256,2005.640602,2005.786466,2005.940852,2005.971930,2005.997995,2006.000000,2006.000000,
0, 3,Cr,0.031062,0.004320,0.028480,0.052956,0.026186,-0.039328,0.030879,0.003424,0.001486,0.002698,-0.018832,0.010113,0.009823,-0.035441,-0.026417,0.006922,-0.011002,0.007238,-0.005098,-0.004096,-0.015195,-0.005161,-0.013386,-0.000657,0.028169,0.014997,0.008638,0.008605,0.009667,0.009086,-0.006844,0.009312,-0.007101,-0.026991,-0.020360,0.004526,0.006847,0.023583,-0.006287,-0.008675,-0.008581,-0.017578,0.014229,-0.019606,-0.033866,-0.024905,0.009029,-0.005131,-0.040845,0.008563,0.017544,-0.024295,-0.036627,0.025509,0.070946,-0.034064,-0.142581,0.057838,-0.122185,0.167305,0.032285,0.077484,0.119781,0.050843,-0.103586,-0.169987,-0.489223,0.787721,0.422880,2.320053,
0, 3,Mr,3.155086,9.324270,21.355488,36.026183,58.710977,80.734642,105.002014,136.284995,171.716012,210.863041,246.626385,283.843404,333.161631,378.741188,428.922961,473.818228,524.835347,576.026183,630.784491,686.799094,736.104733,794.667674,848.000504,900.945619,961.570997,1017.042296,1072.526687,1124.520645,1177.779960,1232.999496,1282.501007,1336.665156,1386.248741,1436.491440,1486.363545,1527.755287,1574.087613,1613.798087,1657.840383,1696.179255,1729.779456,1764.465257,1796.015106,1827.166163,1854.415408,1876.661631,1898.782477,1917.165156,1933.908359,1947.176234,1957.468781,1965.629406,1971.741188,1977.720040,1982.180765,1985.938066,1988.640483,1990.914401,1992.728600,1993.957704,1995.127392,1995.748238,1996.299094,1996.638973,1996.785498,1996.940584,1996.971803,1996.997986,1997.000000,1997.000000,
0, 4,Cr,0.040284,0.022821,0.038008,0.052956,0.041436,-0.016788,0.053685,0.010505,0.007756,0.011811,-0.010571,0.016895,0.015060,-0.032476,-0.013519,0.014655,-0.008019,0.007481,-0.004651,0.003466,-0.011286,0.003599,-0.013695,-0.001265,0.025227,0.022517,0.009388,0.008358,-0.000066,0.010664,-0.003787,0.011342,-0.006422,-0.026688,-0.022041,-0.000741,0.001030,0.016941,-0.008480,-0.020322,-0.017170,-0.030388,-0.002255,-0.030333,-0.051425,-0.043319,-0.007777,-0.019666,-0.057381,-0.006687,0.000192,-0.042052,-0.054358,-0.000012,0.049633,-0.057582,-0.156214,0.041159,-0.141007,0.142275,0.010151,0.054380,0.095770,0.028310,-0.122807,-0.187784,-0.500175,0.749388,0.392370,2.248863,
0, 4,Mr,3.140831,9.281155,21.247214,35.823202,58.369807,80.264438,104.389058,135.435664,170.581054,209.412361,244.878419,281.772036,330.625633,375.739615,425.431104,469.897670,520.422492,571.122087,625.361702,680.844478,729.691489,787.730496,840.596251,893.101317,953.228470,1008.300912,1063.360689,1114.954407,1167.792300,1222.663627,1271.880952,1325.773556,1375.121074,1425.110436,1474.743161,1515.985309,1562.208207,1601.891591,1645.919959,1684.253799,1717.887538,1752.609929,1784.223911,1815.458967,1842.789767,1865.114488,1887.321175,1905.786221,1922.600811,1935.932118,1946.272036,1954.471125,1960.612969,1966.614995,1971.098784,1974.871834,1977.589666,1979.877406,1981.702634,1982.939210,1984.116008,1984.740628,1985.294833,1985.636778,1985.784195,1985.940223,1985.971631,1985.997974,1986.000000,1986.000000,
