m, m,4.000000, 12.000000, 32.000000, 52.000000, 80.000000, 112.000000, 156.000000, 208.000000, 256.000000, 316.000000, 384.000000, 448.000000, 540.000000, 616.000000, 716.000000, 812.000000, 912.000000, 1020.000000, 1124.000000, 1264.000000, 1396.000000, 1528.000000, 1664.000000, 1804.000000, 1976.000000, 2088.000000, 2180.000000, 2264.000000, 2324.000000, 2380.000000, 2416.000000, 2460.000000, 2476.000000, 2496.000000, 2500.000000, 
0, 1,0.000000,3.000000,12.000000,20.000000,30.000000,42.000000,62.000000,80.000000,98.000000,126.000000,149.000000,179.000000,214.000000,241.000000,279.000000,315.000000,357.000000,396.000000,435.000000,497.000000,544.000000,598.000000,653.000000,705.000000,766.000000,814.000000,848.000000,893.000000,921.000000,948.000000,966.000000,983.000000,990.000000,998.000000,1001.000000,
0, 1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1, 0,1.000000,6.000000,9.000000,14.000000,25.000000,36.000000,59.000000,84.000000,100.000000,127.000000,157.000000,184.000000,228.000000,257.000000,300.000000,340.000000,375.000000,419.000000,465.000000,519.000000,574.000000,632.000000,686.000000,734.000000,799.000000,849.000000,883.000000,916.000000,936.000000,962.000000,970.000000,986.000000,991.000000,1000.000000,1000.000000,
1, 0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2, 0,3.000000,7.000000,15.000000,25.000000,35.000000,51.000000,69.000000,94.000000,112.000000,137.000000,169.000000,196.000000,230.000000,259.000000,297.000000,328.000000,371.000000,410.000000,455.000000,507.000000,558.000000,612.000000,669.000000,730.000000,802.000000,839.000000,866.000000,895.000000,923.000000,950.000000,965.000000,983.000000,987.000000,998.000000,1000.000000,
2, 0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3, 1,2.000000,4.000000,12.000000,19.000000,32.000000,45.000000,61.000000,87.000000,111.000000,137.000000,165.000000,196.000000,235.000000,268.000000,310.000000,349.000000,400.000000,443.000000,478.000000,525.000000,582.000000,639.000000,684.000000,732.000000,805.000000,848.000000,884.000000,917.000000,935.000000,953.000000,968.000000,987.000000,992.000000,999.000000,1001.000000,
3, 1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
4, 0,1.000000,6.000000,15.000000,24.000000,35.000000,47.000000,67.000000,90.000000,104.000000,129.000000,153.000000,178.000000,214.000000,256.000000,307.000000,351.000000,388.000000,433.000000,476.000000,523.000000,578.000000,626.000000,672.000000,731.000000,802.000000,849.000000,885.000000,919.000000,938.000000,957.000000,969.000000,982.000000,986.000000,997.000000,1000.000000,
4, 0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5, 0,2.000000,8.000000,13.000000,22.000000,32.000000,49.000000,67.000000,88.000000,105.000000,121.000000,148.000000,174.000000,206.000000,228.000000,272.000000,313.000000,353.000000,386.000000,432.000000,485.000000,537.000000,596.000000,653.000000,706.000000,768.000000,812.000000,855.000000,897.000000,928.000000,947.000000,964.000000,982.000000,991.000000,997.000000,1000.000000,
5, 0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
6, 0,3.000000,7.000000,15.000000,19.000000,30.000000,39.000000,59.000000,79.000000,100.000000,127.000000,158.000000,181.000000,224.000000,256.000000,304.000000,346.000000,385.000000,430.000000,470.000000,513.000000,567.000000,624.000000,668.000000,727.000000,795.000000,837.000000,874.000000,901.000000,924.000000,949.000000,966.000000,985.000000,991.000000,998.000000,1000.000000,
6, 0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7, 0,2.000000,6.000000,12.000000,18.000000,28.000000,38.000000,57.000000,77.000000,96.000000,119.000000,144.000000,166.000000,204.000000,235.000000,272.000000,305.000000,354.000000,403.000000,441.000000,503.000000,560.000000,620.000000,681.000000,739.000000,801.000000,841.000000,888.000000,918.000000,939.000000,960.000000,973.000000,990.000000,995.000000,999.000000,1000.000000,
7, 0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8, 1,2.000000,3.000000,8.000000,16.000000,25.000000,36.000000,55.000000,78.000000,96.000000,112.000000,142.000000,169.000000,203.000000,235.000000,274.000000,308.000000,338.000000,380.000000,424.000000,484.000000,535.000000,589.000000,640.000000,708.000000,793.000000,840.000000,876.000000,906.000000,929.000000,954.000000,970.000000,986.000000,992.000000,998.000000,1001.000000,
8, 1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
9, 1,3.000000,9.000000,21.000000,29.000000,43.000000,58.000000,72.000000,93.000000,116.000000,137.000000,166.000000,189.000000,225.000000,254.000000,287.000000,322.000000,363.000000,400.000000,437.000000,489.000000,544.000000,605.000000,660.000000,713.000000,783.000000,831.000000,872.000000,904.000000,926.000000,954.000000,970.000000,989.000000,994.000000,999.000000,1001.000000,
9, 1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
