   n,     epsi,   alph  ,    p    , r,stp, bigg    ,  sec
2500, 0.200000, 500.000000, 0.500000, 90, 0, 100.000000, 72.000000
2500, 0.200000, 500.000000, 0.500000, 91, 0, 125.000000, 101.000000
2500, 0.200000, 500.000000, 0.500000, 92, 0, 118.000000, 62.000000
2500, 0.200000, 500.000000, 0.500000, 93, 0, 107.000000, 76.000000
2500, 0.200000, 500.000000, 0.500000, 94, 0, 81.000000, 73.000000
2500, 0.200000, 500.000000, 0.500000, 95, 0, 183.000000, 93.000000
2500, 0.200000, 500.000000, 0.500000, 96, 0, 101.000000, 66.000000
2500, 0.200000, 500.000000, 0.500000, 97, 1, 121.000000, 114.000000
2500, 0.200000, 500.000000, 0.500000, 98, 1, 99.000000, 86.000000
2500, 0.200000, 500.000000, 0.500000, 99, 0, 204.000000, 106.000000
2500, 0.200000, 500.000000, 0.510000, 0, 0, 208.000000, 56.000000
2500, 0.200000, 500.000000, 0.510000, 1, 1, 84.000000, 71.000000
2500, 0.200000, 500.000000, 0.510000, 2, 0, 107.000000, 88.000000
2500, 0.200000, 500.000000, 0.510000, 3, 0, 158.000000, 82.000000
2500, 0.200000, 500.000000, 0.510000, 4, 1, 101.000000, 80.000000
2500, 0.200000, 500.000000, 0.510000, 5, 0, 147.000000, 132.000000
2500, 0.200000, 500.000000, 0.510000, 6, 0, 92.000000, 85.000000
2500, 0.200000, 500.000000, 0.510000, 7, 0, 89.000000, 83.000000
2500, 0.200000, 500.000000, 0.510000, 8, 0, 115.000000, 69.000000
2500, 0.200000, 500.000000, 0.510000, 9, 0, 103.000000, 96.000000
2500, 0.200000, 500.000000, 0.510000, 10, 0, 302.000000, 94.000000
2500, 0.200000, 500.000000, 0.510000, 11, 0, 108.000000, 80.000000
2500, 0.200000, 500.000000, 0.510000, 12, 0, 92.000000, 90.000000
2500, 0.200000, 500.000000, 0.510000, 13, 0, 180.000000, 120.000000
2500, 0.200000, 500.000000, 0.510000, 14, 0, 243.000000, 158.000000
2500, 0.200000, 500.000000, 0.510000, 15, 1, 205.000000, 76.000000
2500, 0.200000, 500.000000, 0.510000, 16, 0, 242.000000, 106.000000
2500, 0.200000, 500.000000, 0.510000, 17, 0, 171.000000, 82.000000
2500, 0.200000, 500.000000, 0.510000, 18, 0, 89.000000, 77.000000
2500, 0.200000, 500.000000, 0.510000, 19, 0, 125.000000, 84.000000
2500, 0.200000, 500.000000, 0.510000, 20, 1, 112.000000, 71.000000
2500, 0.200000, 500.000000, 0.510000, 21, 0, 170.000000, 149.000000
2500, 0.200000, 500.000000, 0.510000, 22, 0, 104.000000, 73.000000
2500, 0.200000, 500.000000, 0.510000, 23, 0, 117.000000, 90.000000
2500, 0.200000, 500.000000, 0.510000, 24, 1, 126.000000, 81.000000
2500, 0.200000, 500.000000, 0.510000, 25, 1, 187.000000, 145.000000
2500, 0.200000, 500.000000, 0.510000, 26, 1, 170.000000, 142.000000
2500, 0.200000, 500.000000, 0.510000, 27, 0, 156.000000, 121.000000
2500, 0.200000, 500.000000, 0.510000, 28, 0, 142.000000, 109.000000
2500, 0.200000, 500.000000, 0.510000, 29, 0, 123.000000, 92.000000
2500, 0.200000, 500.000000, 0.510000, 30, 0, 215.000000, 122.000000
2500, 0.200000, 500.000000, 0.510000, 31, 0, 321.000000, 82.000000
2500, 0.200000, 500.000000, 0.510000, 32, 1, 109.000000, 92.000000
2500, 0.200000, 500.000000, 0.510000, 33, 0, 185.000000, 110.000000
2500, 0.200000, 500.000000, 0.510000, 34, 0, 365.000000, 129.000000
2500, 0.200000, 500.000000, 0.510000, 35, 0, 242.000000, 131.000000
2500, 0.200000, 500.000000, 0.510000, 36, 0, 102.000000, 90.000000
2500, 0.200000, 500.000000, 0.510000, 37, 0, 381.000000, 56.000000
2500, 0.200000, 500.000000, 0.510000, 38, 0, 252.000000, 118.000000
2500, 0.200000, 500.000000, 0.510000, 39, 0, 172.000000, 82.000000
2500, 0.200000, 500.000000, 0.510000, 40, 0, 197.000000, 93.000000
2500, 0.200000, 500.000000, 0.510000, 41, 0, 126.000000, 79.000000
2500, 0.200000, 500.000000, 0.510000, 42, 0, 115.000000, 88.000000
2500, 0.200000, 500.000000, 0.510000, 43, 0, 157.000000, 98.000000
2500, 0.200000, 500.000000, 0.510000, 44, 0, 252.000000, 99.000000
2500, 0.200000, 500.000000, 0.510000, 45, 0, 173.000000, 163.000000
2500, 0.200000, 500.000000, 0.510000, 46, 0, 127.000000, 71.000000
2500, 0.200000, 500.000000, 0.510000, 47, 0, 81.000000, 74.000000
2500, 0.200000, 500.000000, 0.510000, 48, 0, 305.000000, 99.000000
2500, 0.200000, 500.000000, 0.510000, 49, 0, 110.000000, 84.000000
2500, 0.200000, 500.000000, 0.510000, 50, 0, 181.000000, 110.000000
2500, 0.200000, 500.000000, 0.510000, 51, 0, 237.000000, 162.000000
2500, 0.200000, 500.000000, 0.510000, 52, 1, 116.000000, 105.000000
2500, 0.200000, 500.000000, 0.510000, 53, 1, 129.000000, 65.000000
2500, 0.200000, 500.000000, 0.510000, 54, 0, 141.000000, 76.000000
2500, 0.200000, 500.000000, 0.510000, 55, 1, 147.000000, 93.000000
2500, 0.200000, 500.000000, 0.510000, 56, 0, 205.000000, 155.000000
2500, 0.200000, 500.000000, 0.510000, 57, 0, 162.000000, 92.000000
2500, 0.200000, 500.000000, 0.510000, 58, 1, 129.000000, 113.000000
2500, 0.200000, 500.000000, 0.510000, 59, 0, 214.000000, 141.000000
2500, 0.200000, 500.000000, 0.510000, 60, 1, 179.000000, 92.000000
2500, 0.200000, 500.000000, 0.510000, 61, 1, 99.000000, 77.000000
2500, 0.200000, 500.000000, 0.510000, 62, 0, 134.000000, 94.000000
2500, 0.200000, 500.000000, 0.510000, 63, 0, 180.000000, 147.000000
2500, 0.200000, 500.000000, 0.510000, 64, 0, 196.000000, 176.000000
2500, 0.200000, 500.000000, 0.510000, 65, 0, 137.000000, 123.000000
2500, 0.200000, 500.000000, 0.510000, 66, 0, 78.000000, 75.000000
2500, 0.200000, 500.000000, 0.510000, 67, 0, 250.000000, 62.000000
2500, 0.200000, 500.000000, 0.510000, 68, 0, 179.000000, 98.000000
2500, 0.200000, 500.000000, 0.510000, 69, 0, 120.000000, 119.000000
2500, 0.200000, 500.000000, 0.510000, 70, 1, 111.000000, 100.000000
2500, 0.200000, 500.000000, 0.510000, 71, 0, 131.000000, 113.000000
2500, 0.200000, 500.000000, 0.510000, 72, 0, 87.000000, 83.000000
2500, 0.200000, 500.000000, 0.510000, 73, 0, 160.000000, 99.000000
2500, 0.200000, 500.000000, 0.510000, 74, 0, 135.000000, 72.000000
2500, 0.200000, 500.000000, 0.510000, 75, 0, 195.000000, 102.000000
2500, 0.200000, 500.000000, 0.510000, 76, 0, 128.000000, 97.000000
2500, 0.200000, 500.000000, 0.510000, 77, 1, 125.000000, 115.000000
2500, 0.200000, 500.000000, 0.510000, 78, 0, 176.000000, 62.000000
2500, 0.200000, 500.000000, 0.510000, 79, 0, 160.000000, 80.000000
2500, 0.200000, 500.000000, 0.510000, 80, 0, 120.000000, 76.000000
2500, 0.200000, 500.000000, 0.510000, 81, 1, 286.000000, 153.000000
2500, 0.200000, 500.000000, 0.510000, 82, 0, 173.000000, 101.000000
2500, 0.200000, 500.000000, 0.510000, 83, 0, 129.000000, 113.000000
2500, 0.200000, 500.000000, 0.510000, 84, 0, 181.000000, 70.000000
2500, 0.200000, 500.000000, 0.510000, 85, 0, 81.000000, 79.000000
2500, 0.200000, 500.000000, 0.510000, 86, 0, 162.000000, 146.000000
2500, 0.200000, 500.000000, 0.510000, 87, 1, 258.000000, 161.000000
2500, 0.200000, 500.000000, 0.510000, 88, 1, 131.000000, 70.000000
2500, 0.200000, 500.000000, 0.510000, 89, 0, 172.000000, 110.000000
2500, 0.200000, 500.000000, 0.510000, 90, 0, 357.000000, 100.000000
2500, 0.200000, 500.000000, 0.510000, 91, 0, 139.000000, 131.000000
2500, 0.200000, 500.000000, 0.510000, 92, 0, 199.000000, 139.000000
2500, 0.200000, 500.000000, 0.510000, 93, 1, 117.000000, 102.000000
2500, 0.200000, 500.000000, 0.510000, 94, 0, 146.000000, 71.000000
2500, 0.200000, 500.000000, 0.510000, 95, 0, 295.000000, 119.000000
2500, 0.200000, 500.000000, 0.510000, 96, 0, 238.000000, 72.000000
2500, 0.200000, 500.000000, 0.510000, 97, 0, 256.000000, 66.000000
2500, 0.200000, 500.000000, 0.510000, 98, 0, 151.000000, 127.000000
2500, 0.200000, 500.000000, 0.510000, 99, 0, 255.000000, 112.000000
2500, 0.200000, 500.000000, 0.520000, 0, 0, 113.000000, 84.000000
2500, 0.200000, 500.000000, 0.520000, 1, 0, 332.000000, 54.000000
2500, 0.200000, 500.000000, 0.520000, 2, 0, 106.000000, 104.000000
2500, 0.200000, 500.000000, 0.520000, 3, 1, 155.000000, 122.000000
2500, 0.200000, 500.000000, 0.520000, 4, 0, 158.000000, 115.000000
2500, 0.200000, 500.000000, 0.520000, 5, 0, 172.000000, 147.000000
2500, 0.200000, 500.000000, 0.520000, 6, 0, 213.000000, 156.000000
2500, 0.200000, 500.000000, 0.520000, 7, 0, 184.000000, 111.000000
2500, 0.200000, 500.000000, 0.520000, 8, 0, 204.000000, 99.000000
2500, 0.200000, 500.000000, 0.520000, 9, 0, 230.000000, 73.000000
2500, 0.200000, 500.000000, 0.520000, 10, 1, 145.000000, 78.000000
2500, 0.200000, 500.000000, 0.520000, 11, 0, 122.000000, 110.000000
2500, 0.200000, 500.000000, 0.520000, 12, 0, 162.000000, 73.000000
2500, 0.200000, 500.000000, 0.520000, 13, 1, 207.000000, 104.000000
2500, 0.200000, 500.000000, 0.520000, 14, 0, 253.000000, 95.000000
2500, 0.200000, 500.000000, 0.520000, 15, 1, 253.000000, 194.000000
2500, 0.200000, 500.000000, 0.520000, 16, 0, 143.000000, 115.000000
2500, 0.200000, 500.000000, 0.520000, 17, 0, 184.000000, 179.000000
2500, 0.200000, 500.000000, 0.520000, 18, 0, 159.000000, 153.000000
2500, 0.200000, 500.000000, 0.520000, 19, 0, 131.000000, 110.000000
2500, 0.200000, 500.000000, 0.520000, 20, 0, 90.000000, 85.000000
2500, 0.200000, 500.000000, 0.520000, 21, 0, 232.000000, 155.000000
2500, 0.200000, 500.000000, 0.520000, 22, 0, 167.000000, 128.000000
2500, 0.200000, 500.000000, 0.520000, 23, 1, 117.000000, 89.000000
2500, 0.200000, 500.000000, 0.520000, 24, 0, 143.000000, 137.000000
2500, 0.200000, 500.000000, 0.520000, 25, 0, 158.000000, 150.000000
2500, 0.200000, 500.000000, 0.520000, 26, 0, 330.000000, 148.000000
2500, 0.200000, 500.000000, 0.520000, 27, 0, 233.000000, 110.000000
2500, 0.200000, 500.000000, 0.520000, 28, 0, 114.000000, 105.000000
2500, 0.200000, 500.000000, 0.520000, 29, 1, 129.000000, 74.000000
2500, 0.200000, 500.000000, 0.520000, 30, 0, 152.000000, 128.000000
2500, 0.200000, 500.000000, 0.520000, 31, 1, 79.000000, 70.000000
2500, 0.200000, 500.000000, 0.520000, 32, 0, 95.000000, 89.000000
2500, 0.200000, 500.000000, 0.520000, 33, 0, 187.000000, 122.000000
2500, 0.200000, 500.000000, 0.520000, 34, 0, 167.000000, 164.000000
2500, 0.200000, 500.000000, 0.520000, 35, 1, 107.000000, 83.000000
2500, 0.200000, 500.000000, 0.520000, 36, 0, 173.000000, 172.000000
2500, 0.200000, 500.000000, 0.520000, 37, 0, 172.000000, 148.000000
2500, 0.200000, 500.000000, 0.520000, 38, 0, 122.000000, 100.000000
2500, 0.200000, 500.000000, 0.520000, 39, 0, 145.000000, 121.000000
2500, 0.200000, 500.000000, 0.520000, 40, 0, 115.000000, 81.000000
2500, 0.200000, 500.000000, 0.520000, 41, 0, 231.000000, 230.000000
2500, 0.200000, 500.000000, 0.520000, 42, 0, 214.000000, 101.000000
2500, 0.200000, 500.000000, 0.520000, 43, 0, 279.000000, 150.000000
2500, 0.200000, 500.000000, 0.520000, 44, 0, 112.000000, 87.000000
2500, 0.200000, 500.000000, 0.520000, 45, 0, 168.000000, 126.000000
2500, 0.200000, 500.000000, 0.520000, 46, 1, 117.000000, 115.000000
2500, 0.200000, 500.000000, 0.520000, 47, 1, 151.000000, 96.000000
2500, 0.200000, 500.000000, 0.520000, 48, 0, 114.000000, 113.000000
2500, 0.200000, 500.000000, 0.520000, 49, 1, 472.000000, 81.000000
2500, 0.200000, 500.000000, 0.520000, 50, 0, 85.000000, 64.000000
2500, 0.200000, 500.000000, 0.520000, 51, 1, 286.000000, 131.000000
2500, 0.200000, 500.000000, 0.520000, 52, 1, 174.000000, 161.000000
2500, 0.200000, 500.000000, 0.520000, 53, 0, 186.000000, 180.000000
2500, 0.200000, 500.000000, 0.520000, 54, 1, 127.000000, 77.000000
2500, 0.200000, 500.000000, 0.520000, 55, 1, 114.000000, 106.000000
2500, 0.200000, 500.000000, 0.520000, 56, 0, 279.000000, 71.000000
2500, 0.200000, 500.000000, 0.520000, 57, 0, 201.000000, 154.000000
2500, 0.200000, 500.000000, 0.520000, 58, 0, 187.000000, 123.000000
2500, 0.200000, 500.000000, 0.520000, 59, 0, 123.000000, 77.000000
2500, 0.200000, 500.000000, 0.520000, 60, 1, 182.000000, 123.000000
2500, 0.200000, 500.000000, 0.520000, 61, 0, 211.000000, 166.000000
2500, 0.200000, 500.000000, 0.520000, 62, 0, 211.000000, 126.000000
2500, 0.200000, 500.000000, 0.520000, 63, 0, 121.000000, 91.000000
2500, 0.200000, 500.000000, 0.520000, 64, 0, 207.000000, 123.000000
2500, 0.200000, 500.000000, 0.520000, 65, 0, 225.000000, 90.000000
2500, 0.200000, 500.000000, 0.520000, 66, 0, 222.000000, 178.000000
2500, 0.200000, 500.000000, 0.520000, 67, 0, 194.000000, 128.000000
2500, 0.200000, 500.000000, 0.520000, 68, 0, 192.000000, 88.000000
2500, 0.200000, 500.000000, 0.520000, 69, 0, 183.000000, 181.000000
2500, 0.200000, 500.000000, 0.520000, 70, 0, 134.000000, 132.000000
2500, 0.200000, 500.000000, 0.520000, 71, 0, 251.000000, 135.000000
2500, 0.200000, 500.000000, 0.520000, 72, 0, 196.000000, 104.000000
2500, 0.200000, 500.000000, 0.520000, 73, 0, 289.000000, 122.000000
2500, 0.200000, 500.000000, 0.520000, 74, 1, 99.000000, 91.000000
2500, 0.200000, 500.000000, 0.520000, 75, 0, 139.000000, 103.000000
2500, 0.200000, 500.000000, 0.520000, 76, 0, 192.000000, 103.000000
2500, 0.200000, 500.000000, 0.520000, 77, 1, 136.000000, 128.000000
2500, 0.200000, 500.000000, 0.520000, 78, 0, 113.000000, 96.000000
2500, 0.200000, 500.000000, 0.520000, 79, 0, 169.000000, 117.000000
2500, 0.200000, 500.000000, 0.520000, 80, 0, 232.000000, 121.000000
2500, 0.200000, 500.000000, 0.520000, 81, 1, 300.000000, 77.000000
2500, 0.200000, 500.000000, 0.520000, 82, 1, 185.000000, 133.000000
2500, 0.200000, 500.000000, 0.520000, 83, 0, 239.000000, 149.000000
2500, 0.200000, 500.000000, 0.520000, 84, 1, 177.000000, 117.000000
2500, 0.200000, 500.000000, 0.520000, 85, 1, 308.000000, 98.000000
2500, 0.200000, 500.000000, 0.520000, 86, 1, 165.000000, 80.000000
2500, 0.200000, 500.000000, 0.520000, 87, 0, 136.000000, 128.000000
2500, 0.200000, 500.000000, 0.520000, 88, 0, 102.000000, 101.000000
2500, 0.200000, 500.000000, 0.520000, 89, 0, 151.000000, 105.000000
2500, 0.200000, 500.000000, 0.520000, 90, 1, 152.000000, 108.000000
2500, 0.200000, 500.000000, 0.520000, 91, 0, 194.000000, 72.000000
2500, 0.200000, 500.000000, 0.520000, 92, 0, 109.000000, 90.000000
2500, 0.200000, 500.000000, 0.520000, 93, 0, 239.000000, 114.000000
2500, 0.200000, 500.000000, 0.520000, 94, 1, 343.000000, 95.000000
2500, 0.200000, 500.000000, 0.520000, 95, 0, 153.000000, 140.000000
2500, 0.200000, 500.000000, 0.520000, 96, 0, 141.000000, 107.000000
2500, 0.200000, 500.000000, 0.520000, 97, 0, 85.000000, 78.000000
2500, 0.200000, 500.000000, 0.520000, 98, 0, 103.000000, 92.000000
2500, 0.200000, 500.000000, 0.520000, 99, 0, 230.000000, 157.000000
2500, 0.200000, 500.000000, 0.530000, 0, 0, 145.000000, 103.000000
2500, 0.200000, 500.000000, 0.530000, 1, 0, 166.000000, 145.000000
2500, 0.200000, 500.000000, 0.530000, 2, 0, 115.000000, 107.000000
2500, 0.200000, 500.000000, 0.530000, 3, 0, 174.000000, 150.000000
2500, 0.200000, 500.000000, 0.530000, 4, 0, 317.000000, 142.000000
2500, 0.200000, 500.000000, 0.530000, 5, 0, 383.000000, 81.000000
2500, 0.200000, 500.000000, 0.530000, 6, 0, 307.000000, 195.000000
2500, 0.200000, 500.000000, 0.530000, 7, 0, 167.000000, 109.000000
2500, 0.200000, 500.000000, 0.530000, 8, 0, 222.000000, 168.000000
2500, 0.200000, 500.000000, 0.530000, 9, 0, 238.000000, 119.000000
2500, 0.200000, 500.000000, 0.530000, 10, 0, 155.000000, 118.000000
2500, 0.200000, 500.000000, 0.530000, 11, 0, 502.000000, 183.000000
2500, 0.200000, 500.000000, 0.530000, 12, 1, 216.000000, 130.000000
2500, 0.200000, 500.000000, 0.530000, 13, 1, 226.000000, 177.000000
2500, 0.200000, 500.000000, 0.530000, 14, 0, 230.000000, 222.000000
2500, 0.200000, 500.000000, 0.530000, 15, 0, 259.000000, 110.000000
2500, 0.200000, 500.000000, 0.530000, 16, 0, 326.000000, 110.000000
2500, 0.200000, 500.000000, 0.530000, 17, 0, 79.000000, 71.000000
2500, 0.200000, 500.000000, 0.530000, 18, 1, 251.000000, 73.000000
2500, 0.200000, 500.000000, 0.530000, 19, 0, 350.000000, 212.000000
2500, 0.200000, 500.000000, 0.530000, 20, 0, 152.000000, 120.000000
2500, 0.200000, 500.000000, 0.530000, 21, 1, 256.000000, 124.000000
2500, 0.200000, 500.000000, 0.530000, 22, 0, 232.000000, 180.000000
2500, 0.200000, 500.000000, 0.530000, 23, 0, 252.000000, 114.000000
2500, 0.200000, 500.000000, 0.530000, 24, 0, 190.000000, 124.000000
2500, 0.200000, 500.000000, 0.530000, 25, 1, 148.000000, 141.000000
2500, 0.200000, 500.000000, 0.530000, 26, 1, 153.000000, 97.000000
2500, 0.200000, 500.000000, 0.530000, 27, 0, 138.000000, 103.000000
2500, 0.200000, 500.000000, 0.530000, 28, 0, 132.000000, 116.000000
2500, 0.200000, 500.000000, 0.530000, 29, 0, 317.000000, 142.000000
2500, 0.200000, 500.000000, 0.530000, 30, 0, 107.000000, 81.000000
2500, 0.200000, 500.000000, 0.530000, 31, 0, 182.000000, 165.000000
2500, 0.200000, 500.000000, 0.530000, 32, 0, 111.000000, 108.000000
2500, 0.200000, 500.000000, 0.530000, 33, 0, 129.000000, 119.000000
2500, 0.200000, 500.000000, 0.530000, 34, 0, 234.000000, 125.000000
2500, 0.200000, 500.000000, 0.530000, 35, 0, 209.000000, 110.000000
2500, 0.200000, 500.000000, 0.530000, 36, 0, 286.000000, 101.000000
2500, 0.200000, 500.000000, 0.530000, 37, 1, 188.000000, 157.000000
2500, 0.200000, 500.000000, 0.530000, 38, 1, 405.000000, 163.000000
2500, 0.200000, 500.000000, 0.530000, 39, 1, 114.000000, 106.000000
2500, 0.200000, 500.000000, 0.530000, 40, 0, 186.000000, 123.000000
2500, 0.200000, 500.000000, 0.530000, 41, 0, 100.000000, 97.000000
2500, 0.200000, 500.000000, 0.530000, 42, 1, 193.000000, 133.000000
2500, 0.200000, 500.000000, 0.530000, 43, 0, 277.000000, 103.000000
2500, 0.200000, 500.000000, 0.530000, 44, 0, 357.000000, 95.000000
2500, 0.200000, 500.000000, 0.530000, 45, 0, 209.000000, 184.000000
2500, 0.200000, 500.000000, 0.530000, 46, 1, 184.000000, 125.000000
2500, 0.200000, 500.000000, 0.530000, 47, 1, 119.000000, 115.000000
2500, 0.200000, 500.000000, 0.530000, 48, 0, 203.000000, 146.000000
2500, 0.200000, 500.000000, 0.530000, 49, 0, 319.000000, 150.000000
2500, 0.200000, 500.000000, 0.530000, 50, 0, 180.000000, 143.000000
2500, 0.200000, 500.000000, 0.530000, 51, 1, 132.000000, 117.000000
2500, 0.200000, 500.000000, 0.530000, 52, 0, 395.000000, 123.000000
2500, 0.200000, 500.000000, 0.530000, 53, 0, 336.000000, 198.000000
2500, 0.200000, 500.000000, 0.530000, 54, 0, 201.000000, 164.000000
2500, 0.200000, 500.000000, 0.530000, 55, 0, 292.000000, 105.000000
2500, 0.200000, 500.000000, 0.530000, 56, 1, 325.000000, 79.000000
