0, 0,Mr,3.355349,9.933023,22.776744,38.450233,62.841860,86.633488,112.758140,146.533023,184.776744,227.035349,265.637209,305.715349,358.835349,407.959070,462.040930,510.347907,565.485581,620.695814,679.926512,740.453953,793.826977,857.100465,914.819535,971.948837,1037.253953,1097.046512,1157.042791,1213.108837,1270.449302,1329.773023,1382.982326,1441.100465,1494.207442,1548.052093,1601.552558,1645.948837,1695.788837,1738.584186,1786.020465,1827.275349,1863.549767,1900.876279,1934.660465,1967.891163,1996.969302,2020.692093,2044.280000,2063.807442,2081.812093,2096.107907,2107.112558,2115.749767,2122.247442,2128.580465,2133.261395,2137.271628,2140.154419,2142.583256,2144.510698,2145.810233,2147.005581,2147.640930,2148.198140,2148.557209,2148.713488,2148.897674,2148.946977,2148.992558,2148.998140,2149.000000,
0, 1,Mr,3.284756,9.722915,22.231064,37.455417,61.134228,84.245446,109.618408,142.339406,179.391179,220.302972,257.715244,296.548418,347.989453,395.555129,447.920422,494.741131,548.172579,601.629914,658.926174,717.546500,769.232023,830.468840,886.333653,941.661553,1004.926174,1062.832215,1120.917546,1175.253116,1230.857143,1288.407478,1340.039310,1396.424736,1447.977948,1500.246405,1552.262704,1595.467881,1643.926174,1685.564717,1731.756472,1771.957814,1807.334612,1843.731544,1876.731544,1909.184084,1937.585810,1960.664430,1983.628955,2002.618408,2020.035475,2033.765101,2044.350911,2052.689358,2058.974113,2065.116012,2069.676894,2073.571429,2076.387344,2078.759348,2080.642378,2081.906040,2083.069032,2083.694151,2084.242570,2084.590604,2084.741131,2084.912752,2084.957814,2084.995206,2084.999041,2085.000000,
0, 2,Mr,3.250000,9.609922,21.935798,36.932879,60.277237,83.043774,108.020428,140.276265,176.812257,217.110895,253.933852,292.149805,342.793774,389.611868,441.141051,487.258755,539.881323,592.526265,648.966926,706.638132,757.530156,817.805447,872.827821,927.320039,989.668288,1046.669261,1103.878405,1157.406615,1212.218872,1268.978599,1319.905642,1375.483463,1426.288911,1477.821012,1529.098249,1571.721790,1619.555447,1660.678016,1706.300584,1745.994163,1780.977626,1816.960117,1849.588521,1881.689689,1909.776265,1932.560311,1955.209144,1973.993191,1991.182879,2004.744163,2015.175097,2023.367704,2029.532101,2035.535992,2040.002918,2043.803502,2046.557393,2048.874514,2050.715953,2051.948444,2053.088521,2053.698444,2054.241245,2054.584630,2054.737354,2054.911479,2054.957198,2054.995136,2054.999027,2055.000000,
0, 3,Mr,3.228346,9.546260,21.809055,36.720472,59.921260,82.539370,107.342520,139.370079,175.628937,215.677165,252.231299,290.196850,340.488189,387.006890,438.221457,484.055118,536.321850,588.631890,644.704724,702.056102,752.627953,812.513780,867.164370,921.271654,983.170276,1039.726378,1096.457677,1149.506890,1203.820866,1259.984252,1310.369094,1365.312008,1415.485236,1466.317913,1516.921260,1558.928150,1606.091535,1646.594488,1691.497047,1730.495079,1764.812008,1800.116142,1832.105315,1863.550197,1891.031496,1913.267717,1935.310039,1953.514764,1970.093504,1983.152559,1993.208661,2001.068898,2006.963583,2012.672244,2016.902559,2020.475394,2023.062008,2025.232283,2026.955709,2028.099409,2029.179134,2029.747047,2030.263780,2030.589567,2030.738189,2030.910433,2030.956693,2030.995079,2030.999016,2031.000000,
0, 4,Mr,3.228630,9.556128,21.840371,36.782698,59.998970,82.612770,107.390319,139.366632,175.533471,215.431514,251.824923,289.574665,339.561277,385.723996,436.574665,482.011329,533.844490,585.675592,641.177137,697.953656,747.870237,807.028836,860.856849,914.017508,974.741504,1030.055613,1085.435633,1137.026777,1189.673532,1243.976313,1292.462410,1345.176107,1393.055613,1441.372812,1489.255407,1528.700309,1572.725026,1610.216272,1651.476828,1686.912461,1717.820803,1749.409887,1777.749743,1805.361483,1829.323378,1848.583934,1867.470649,1882.924820,1896.690010,1907.324408,1915.290422,1921.340886,1925.734295,1929.779609,1932.717817,1935.028836,1936.665294,1937.966014,1938.955716,1939.587024,1940.143151,1940.429454,1940.679712,1940.830072,1940.900103,1940.973223,1940.989701,1941.000000,1941.000000,1941.000000,
0, 5,Mr,3.219235,9.519131,21.751810,36.622544,59.724922,82.216132,106.852120,138.646329,174.600827,214.267839,250.446743,287.973113,337.674250,383.561531,434.104447,479.273009,530.814891,582.373320,637.581179,694.067218,743.748707,802.618407,856.178904,909.057911,969.491210,1024.538780,1079.628749,1130.929679,1183.286453,1237.295760,1285.504654,1337.917270,1385.541882,1433.602896,1481.234747,1520.537746,1564.430196,1601.859359,1643.042399,1678.425026,1709.331954,1740.919338,1769.289555,1796.942089,1820.955533,1840.262668,1859.197518,1874.700103,1888.511892,1899.185109,1907.184074,1913.259566,1917.671148,1921.733195,1924.683557,1927.004137,1928.647363,1929.953464,1930.947260,1931.581179,1932.139607,1932.427094,1932.678387,1932.829369,1932.899690,1932.973113,1932.989659,1933.000000,1933.000000,1933.000000,
0, 6,Mr,3.207058,9.485210,21.672029,36.472237,59.472756,81.849507,106.367410,138.007265,173.760249,213.204982,249.184224,286.504411,335.905553,381.517385,431.742605,476.617540,527.800727,579.015049,633.855734,689.965750,739.347172,797.846393,851.091853,903.667878,963.770628,1018.544888,1073.375195,1124.432797,1176.567722,1230.360145,1278.399585,1330.633108,1378.146341,1426.116243,1473.706279,1512.996367,1556.883238,1594.316554,1635.517385,1670.906072,1701.833939,1733.450960,1761.865075,1789.568241,1813.634665,1832.987026,1851.967826,1867.512195,1881.364816,1892.066424,1900.091334,1906.187857,1910.615464,1914.692268,1917.653347,1919.982356,1921.631552,1922.942398,1923.939803,1924.576025,1925.136482,1925.425013,1925.677218,1925.828749,1925.899325,1925.973015,1925.989621,1926.000000,1926.000000,1926.000000,
0, 7,Mr,3.195833,9.451042,21.589583,36.335417,59.241667,81.512500,105.914583,137.391667,172.960417,212.196875,247.986458,285.101042,334.234375,379.562500,429.476042,474.064583,524.905208,575.751042,630.207292,685.933333,734.975000,793.096875,846.032292,898.313542,958.095833,1012.602083,1067.178125,1118.031250,1169.942708,1223.539583,1271.417708,1323.497917,1370.916667,1418.800000,1466.321875,1505.587500,1549.434375,1586.847917,1628.056250,1663.463542,1694.404167,1726.034375,1754.461458,1782.207292,1806.318750,1825.715625,1844.744792,1860.327083,1874.218750,1884.948958,1892.998958,1899.115625,1903.559375,1907.651042,1910.622917,1912.960417,1914.615625,1915.931250,1916.932292,1917.570833,1918.133333,1918.422917,1918.676042,1918.828125,1918.898958,1918.972917,1918.989583,1919.000000,1919.000000,1919.000000,
0, 8,Mr,3.175916,9.396859,21.475393,36.142408,58.914136,81.036649,105.276440,136.541361,171.853403,210.789529,246.332984,283.174869,331.931937,376.908901,426.435602,470.686911,521.132984,571.591623,625.594764,680.865969,729.492147,787.128796,839.604188,891.460733,950.811518,1004.903665,1059.067016,1109.575916,1161.157068,1214.431414,1262.076440,1313.929843,1361.190576,1408.909948,1456.272251,1495.436649,1539.184293,1576.531937,1617.676440,1653.039791,1683.943455,1715.556021,1743.996859,1771.782199,1795.936126,1815.376963,1834.457592,1850.089005,1864.030366,1874.801047,1882.884817,1889.026178,1893.487958,1897.595812,1900.580105,1902.928796,1904.592670,1905.915183,1906.921466,1907.563351,1908.128796,1908.419895,1908.674346,1908.827225,1908.898429,1908.972775,1908.989529,1909.000000,1909.000000,1909.000000,
0, 9,Mr,3.153723,9.311194,21.192287,35.550080,57.760043,79.283342,102.803428,133.079807,167.297268,205.025174,239.480450,275.193358,322.439207,366.104981,414.194965,457.141939,506.088913,555.059454,607.436529,661.045528,708.156401,763.985003,814.871987,865.161221,922.703803,975.222282,1027.991430,1077.270487,1127.580075,1179.614355,1226.187467,1276.830209,1323.032673,1369.742903,1416.170327,1454.655597,1497.703267,1534.439207,1575.056240,1609.977504,1640.578468,1671.917515,1700.175683,1727.855383,1752.024638,1771.539368,1790.685592,1806.424210,1820.441350,1831.302625,1839.456883,1845.666845,1850.186395,1854.354580,1857.389395,1859.788966,1861.491162,1862.844135,1863.873594,1864.530262,1865.108731,1865.406535,1865.666845,1865.823246,1865.896090,1865.972148,1865.989288,1866.000000,1866.000000,1866.000000,
