0, 0,Cr,0.022644,0.002132,-0.028517,0.030561,0.019185,0.007354,0.028497,-0.018476,0.035276,0.026209,-0.003406,0.029516,-0.019761,-0.015871,0.044406,0.027422,-0.023689,-0.005228,0.029376,-0.031526,-0.004952,0.018736,0.010120,-0.006318,0.010177,-0.015650,0.011560,0.020632,0.025446,-0.004404,-0.011643,0.006886,-0.035635,-0.015264,0.025684,-0.003539,0.011780,-0.011732,0.043509,-0.021338,-0.000258,-0.043835,-0.032000,-0.021158,-0.045468,-0.013460,-0.057813,-0.119606,-0.080919,-0.096128,-0.000131,-0.014778,-0.016503,0.020816,-0.058842,0.024943,-0.092170,-0.184536,-0.249134,-0.147560,-0.116998,-0.189021,-0.363508,-0.273608,-0.191375,-0.107143,-0.047619,-1.000000,-1.000000,-nan,
0, 0,Mr,3.377385,9.992089,22.865984,38.559330,62.862262,86.559330,112.585389,146.200558,184.315030,226.382503,264.801768,304.690554,357.457422,406.343416,460.287576,508.549093,563.532806,618.756166,678.161005,738.790600,792.214984,855.671940,913.385761,970.572359,1036.081433,1095.858539,1155.753839,1211.826896,1269.221964,1328.549558,1381.633783,1439.481619,1492.153094,1545.681712,1598.787808,1642.861331,1692.387622,1734.981387,1782.441135,1823.781294,1860.131224,1897.582597,1931.549558,1965.036296,1994.488599,2018.579339,2042.519777,2062.402513,2080.505817,2094.843183,2105.975337,2114.773383,2121.372266,2127.825966,2132.604002,2136.701722,2139.668683,2142.158678,2144.161005,2145.525361,2146.811075,2147.501629,2148.113541,2148.509539,2148.686366,2148.891112,2148.943229,2148.991624,2148.998139,2149.000000,
0, 1,Cr,0.092189,0.102394,0.020929,0.083001,0.021320,0.051009,0.047884,0.011788,0.051747,0.063119,0.010663,0.035579,0.001189,0.012187,0.051379,0.031032,-0.013435,0.012162,0.016671,-0.013989,0.020556,0.022823,0.009022,0.000963,0.014109,-0.010743,0.006076,0.016029,0.023272,-0.016728,-0.011919,-0.018262,-0.049618,-0.025607,-0.002518,-0.014247,-0.000010,-0.010709,0.034239,-0.024312,0.000742,-0.065255,-0.053776,-0.060030,-0.075549,-0.052878,-0.093518,-0.145962,-0.075561,-0.118197,-0.046815,-0.068816,-0.071799,-0.030920,-0.085483,-0.042830,-0.155443,-0.268769,-0.304000,-0.112163,-0.096344,0.170467,-0.045619,-0.229914,-0.436048,0.329316,0.127904,-1.000000,-1.000000,-nan,
0, 1,Mr,3.308465,9.780010,22.335725,37.642276,61.285031,84.363941,109.669058,142.337159,179.353898,220.243902,257.539933,296.270206,347.500717,395.008130,447.446676,494.331420,547.712099,601.395026,659.107126,718.049737,770.016738,831.714969,887.842659,943.464371,1007.185557,1065.348159,1123.665232,1178.284553,1234.194165,1291.949785,1343.670493,1400.009087,1451.302726,1503.440459,1555.223816,1598.227642,1646.527021,1688.089909,1734.461023,1774.887135,1810.517934,1847.214730,1880.611669,1913.542324,1942.580105,1966.353419,1990.027260,2009.716882,2027.720230,2041.998565,2053.098517,2061.874701,2068.462458,2074.915352,2079.691057,2083.791009,2086.755141,2089.235772,2091.225729,2092.581062,2093.858441,2094.545672,2095.153037,2095.537064,2095.706361,2095.902439,2095.950263,2095.992348,2095.998087,2096.000000,
0, 2,Cr,0.130863,0.131804,0.047366,0.090298,0.033460,0.070123,0.053979,0.027855,0.059741,0.072333,0.028446,0.040236,0.012344,0.013542,0.049662,0.035058,-0.019571,0.007337,0.013486,-0.011195,0.008542,0.018133,0.004234,0.008068,0.001536,-0.017373,-0.002393,0.011760,0.019255,-0.015471,-0.011706,-0.017915,-0.041736,-0.015106,-0.011037,-0.002016,0.003880,0.000135,0.033024,-0.031789,-0.008674,-0.065274,-0.055056,-0.066233,-0.087010,-0.074060,-0.093899,-0.140057,-0.074210,-0.129983,-0.072520,-0.080213,-0.091270,-0.063684,-0.104845,-0.059443,-0.181347,-0.286999,-0.307138,-0.158632,-0.129760,0.126068,-0.123371,-0.201559,-0.474459,0.257545,0.067008,-1.000000,-1.000000,-nan,
0, 2,Mr,3.280736,9.687803,22.110842,37.239109,60.590029,83.395450,108.380445,140.630687,177.160697,217.526621,254.351404,292.595837,343.203291,390.116651,441.913843,488.243950,540.969506,594.027106,651.082769,709.383349,760.760891,821.766215,877.266215,932.286544,995.258955,1052.733301,1110.380929,1164.362052,1219.617135,1276.708616,1327.806873,1383.461762,1434.123427,1485.625847,1536.740077,1579.238141,1626.969990,1668.054695,1713.868829,1753.802033,1789.065828,1825.400290,1858.529042,1891.220232,1920.063892,1943.693127,1967.259923,1986.886254,2004.816554,2019.054695,2030.123427,2038.885770,2045.460310,2051.901258,2056.671830,2060.772023,2063.736205,2066.216844,2068.208616,2069.568732,2070.846079,2071.536786,2072.144724,2072.532430,2072.702807,2072.901258,2072.949661,2072.992256,2072.998064,2073.000000,
0, 3,Cr,0.140857,0.164936,0.066461,0.103378,0.075087,0.068153,0.078027,0.055649,0.086564,0.092453,0.035032,0.065608,0.001851,0.015055,0.049714,0.046003,-0.008513,0.002599,0.007959,-0.003614,0.013387,0.021166,0.005908,0.011957,0.013328,-0.008659,0.013307,0.013831,0.021682,-0.016241,-0.005060,-0.014733,-0.036921,-0.020372,-0.019758,-0.013867,-0.012664,-0.012375,0.020754,-0.055074,-0.027590,-0.084069,-0.074643,-0.070905,-0.097253,-0.091187,-0.119810,-0.176383,-0.109711,-0.164932,-0.136047,-0.131478,-0.131395,-0.099206,-0.136135,-0.111896,-0.213568,-0.334696,-0.349569,-0.206386,-0.201193,0.079706,-0.187989,-0.257345,-0.511178,0.169682,-0.007543,-1.000000,-1.000000,-nan,
0, 3,Mr,3.236220,9.552165,21.772638,36.649606,59.618110,81.985728,106.503937,138.139764,173.968996,213.533957,249.579724,287.121555,336.715059,382.803642,433.738189,479.374016,531.301673,583.526575,639.698327,697.159449,747.792323,807.923720,862.599902,916.813484,978.886811,1035.468996,1092.232283,1145.327264,1199.677165,1255.777067,1305.959646,1360.594488,1410.284449,1460.822343,1510.928150,1552.550197,1599.302165,1639.567913,1684.551673,1723.762303,1758.594488,1794.481791,1827.296752,1859.696358,1888.345472,1911.856299,1935.274114,1954.812992,1972.655512,1986.862697,1997.869094,2006.623031,2013.210138,2019.662402,2024.472441,2028.611713,2031.614665,2034.125000,2036.142224,2037.520177,2038.812008,2039.513287,2040.130413,2040.524606,2040.697835,2040.899606,2040.948819,2040.992126,2040.998031,2041.000000,
0, 4,Cr,0.255661,0.190852,0.102439,0.105022,0.091172,0.087502,0.093020,0.060316,0.084039,0.096578,0.059130,0.076927,0.018829,0.036059,0.054755,0.059689,0.021468,0.032837,0.038884,0.019437,0.044552,0.042389,0.014519,0.020419,0.022976,0.011474,0.024162,0.028893,0.025719,-0.009384,-0.000492,-0.013246,-0.050471,-0.032430,-0.042513,-0.041318,-0.043977,-0.049627,-0.028649,-0.086150,-0.068238,-0.124599,-0.114236,-0.120829,-0.149785,-0.144068,-0.167476,-0.206889,-0.159605,-0.208410,-0.180997,-0.191732,-0.185415,-0.172586,-0.197325,-0.167349,-0.241107,-0.360499,-0.384111,-0.270130,-0.265354,-0.007017,-0.253211,-0.316996,-0.550441,0.075731,-0.087258,-1.000000,-1.000000,-nan,
0, 4,Mr,3.199397,9.403315,21.384229,35.927675,58.360623,80.198393,104.110497,134.903566,169.744350,208.183827,243.207433,279.688096,327.820191,372.546961,421.921145,466.198393,516.569563,567.259669,621.823707,677.635359,726.930186,785.433451,838.632346,891.453039,951.958815,1007.173280,1062.539930,1114.350578,1167.417880,1222.233049,1271.297338,1324.757408,1373.441989,1423.051231,1472.343546,1513.381718,1559.559016,1599.441989,1644.025113,1682.961326,1717.695128,1753.485686,1786.292315,1818.688096,1847.395781,1870.984430,1894.512305,1914.194375,1932.134103,1946.437971,1957.500251,1966.298845,1972.921145,1979.390758,1984.229533,1988.399799,1991.439478,1993.989453,1996.042190,1997.448518,1998.766951,1999.482672,2000.112506,2000.514817,2000.691612,2000.897539,2000.947765,2000.991964,2000.997991,2001.000000,
