   n,     epsi,   alph  ,    p    , r,stp, bigg    ,  sec
10000, 0.200000, 0.500000, 0.500000, 71, 1, 241.000000, 144.000000
10000, 0.200000, 0.500000, 0.500000, 72, 1, 186.000000, 129.000000
10000, 0.200000, 0.500000, 0.500000, 73, 1, 162.000000, 123.000000
10000, 0.200000, 0.500000, 0.500000, 74, 1, 215.000000, 148.000000
10000, 0.200000, 0.500000, 0.500000, 75, 1, 117.000000, 110.000000
10000, 0.200000, 0.500000, 0.500000, 76, 1, 198.000000, 136.000000
10000, 0.200000, 0.500000, 0.500000, 77, 1, 154.000000, 113.000000
10000, 0.200000, 0.500000, 0.500000, 78, 1, 200.000000, 146.000000
10000, 0.200000, 0.500000, 0.500000, 79, 1, 142.000000, 132.000000
10000, 0.200000, 0.500000, 0.500000, 80, 2, 199.000000, 149.000000
10000, 0.200000, 0.500000, 0.500000, 81, 1, 236.000000, 168.000000
10000, 0.200000, 0.500000, 0.500000, 82, 0, 201.000000, 154.000000
10000, 0.200000, 0.500000, 0.500000, 83, 1, 174.000000, 151.000000
10000, 0.200000, 0.500000, 0.500000, 84, 1, 170.000000, 157.000000
10000, 0.200000, 0.500000, 0.500000, 85, 1, 224.000000, 138.000000
10000, 0.200000, 0.500000, 0.500000, 86, 1, 175.000000, 139.000000
10000, 0.200000, 0.500000, 0.500000, 87, 1, 172.000000, 130.000000
10000, 0.200000, 0.500000, 0.500000, 88, 1, 138.000000, 133.000000
10000, 0.200000, 0.500000, 0.500000, 89, 1, 213.000000, 212.000000
10000, 0.200000, 0.500000, 0.500000, 90, 1, 168.000000, 142.000000
10000, 0.200000, 0.500000, 0.500000, 91, 1, 157.000000, 109.000000
10000, 0.200000, 0.500000, 0.500000, 92, 1, 162.000000, 144.000000
10000, 0.200000, 0.500000, 0.500000, 93, 1, 196.000000, 165.000000
10000, 0.200000, 0.500000, 0.500000, 94, 1, 165.000000, 126.000000
10000, 0.200000, 0.500000, 0.500000, 95, 1, 148.000000, 139.000000
10000, 0.200000, 0.500000, 0.500000, 96, 1, 185.000000, 150.000000
10000, 0.200000, 0.500000, 0.500000, 97, 1, 158.000000, 146.000000
10000, 0.200000, 0.500000, 0.500000, 98, 1, 171.000000, 139.000000
10000, 0.200000, 0.500000, 0.500000, 99, 2, 212.000000, 142.000000
10000, 0.200000, 0.500000, 0.510000, 0, 1, 172.000000, 132.000000
10000, 0.200000, 0.500000, 0.510000, 1, 1, 145.000000, 121.000000
10000, 0.200000, 0.500000, 0.510000, 2, 1, 218.000000, 204.000000
10000, 0.200000, 0.500000, 0.510000, 3, 1, 197.000000, 138.000000
10000, 0.200000, 0.500000, 0.510000, 4, 1, 166.000000, 140.000000
10000, 0.200000, 0.500000, 0.510000, 5, 1, 212.000000, 134.000000
10000, 0.200000, 0.500000, 0.510000, 6, 1, 238.000000, 167.000000
10000, 0.200000, 0.500000, 0.510000, 7, 1, 210.000000, 207.000000
10000, 0.200000, 0.500000, 0.510000, 8, 1, 171.000000, 165.000000
10000, 0.200000, 0.500000, 0.510000, 9, 1, 181.000000, 178.000000
10000, 0.200000, 0.500000, 0.510000, 10, 1, 175.000000, 160.000000
10000, 0.200000, 0.500000, 0.510000, 11, 1, 174.000000, 152.000000
10000, 0.200000, 0.500000, 0.510000, 12, 1, 159.000000, 151.000000
10000, 0.200000, 0.500000, 0.510000, 13, 2, 234.000000, 134.000000
10000, 0.200000, 0.500000, 0.510000, 14, 1, 163.000000, 158.000000
10000, 0.200000, 0.500000, 0.510000, 15, 2, 182.000000, 177.000000
10000, 0.200000, 0.500000, 0.510000, 16, 1, 154.000000, 141.000000
10000, 0.200000, 0.500000, 0.510000, 17, 1, 209.000000, 136.000000
10000, 0.200000, 0.500000, 0.510000, 18, 1, 203.000000, 199.000000
10000, 0.200000, 0.500000, 0.510000, 19, 1, 147.000000, 144.000000
10000, 0.200000, 0.500000, 0.510000, 20, 1, 185.000000, 148.000000
10000, 0.200000, 0.500000, 0.510000, 21, 1, 183.000000, 168.000000
10000, 0.200000, 0.500000, 0.510000, 22, 1, 225.000000, 138.000000
10000, 0.200000, 0.500000, 0.510000, 23, 1, 182.000000, 150.000000
10000, 0.200000, 0.500000, 0.510000, 24, 1, 190.000000, 172.000000
10000, 0.200000, 0.500000, 0.510000, 25, 1, 200.000000, 184.000000
10000, 0.200000, 0.500000, 0.510000, 26, 1, 150.000000, 146.000000
10000, 0.200000, 0.500000, 0.510000, 27, 1, 170.000000, 142.000000
10000, 0.200000, 0.500000, 0.510000, 28, 1, 292.000000, 178.000000
10000, 0.200000, 0.500000, 0.510000, 29, 1, 180.000000, 176.000000
10000, 0.200000, 0.500000, 0.510000, 30, 1, 133.000000, 127.000000
10000, 0.200000, 0.500000, 0.510000, 31, 1, 205.000000, 194.000000
10000, 0.200000, 0.500000, 0.510000, 32, 1, 194.000000, 191.000000
10000, 0.200000, 0.500000, 0.510000, 33, 1, 216.000000, 191.000000
10000, 0.200000, 0.500000, 0.510000, 34, 1, 188.000000, 150.000000
10000, 0.200000, 0.500000, 0.510000, 35, 1, 285.000000, 190.000000
10000, 0.200000, 0.500000, 0.510000, 36, 1, 168.000000, 159.000000
10000, 0.200000, 0.500000, 0.510000, 37, 1, 165.000000, 163.000000
10000, 0.200000, 0.500000, 0.510000, 38, 1, 159.000000, 112.000000
10000, 0.200000, 0.500000, 0.510000, 39, 1, 152.000000, 122.000000
10000, 0.200000, 0.500000, 0.510000, 40, 1, 199.000000, 138.000000
10000, 0.200000, 0.500000, 0.510000, 41, 2, 224.000000, 128.000000
10000, 0.200000, 0.500000, 0.510000, 42, 1, 178.000000, 120.000000
10000, 0.200000, 0.500000, 0.510000, 43, 2, 260.000000, 143.000000
10000, 0.200000, 0.500000, 0.510000, 44, 1, 156.000000, 138.000000
10000, 0.200000, 0.500000, 0.510000, 45, 1, 219.000000, 126.000000
10000, 0.200000, 0.500000, 0.510000, 46, 1, 261.000000, 171.000000
10000, 0.200000, 0.500000, 0.510000, 47, 1, 207.000000, 117.000000
10000, 0.200000, 0.500000, 0.510000, 48, 1, 168.000000, 158.000000
10000, 0.200000, 0.500000, 0.510000, 49, 1, 180.000000, 170.000000
10000, 0.200000, 0.500000, 0.510000, 50, 1, 274.000000, 198.000000
10000, 0.200000, 0.500000, 0.510000, 51, 1, 222.000000, 156.000000
10000, 0.200000, 0.500000, 0.510000, 52, 2, 238.000000, 229.000000
10000, 0.200000, 0.500000, 0.510000, 53, 1, 123.000000, 108.000000
10000, 0.200000, 0.500000, 0.510000, 54, 1, 207.000000, 184.000000
10000, 0.200000, 0.500000, 0.510000, 55, 1, 287.000000, 162.000000
10000, 0.200000, 0.500000, 0.510000, 56, 1, 269.000000, 256.000000
10000, 0.200000, 0.500000, 0.510000, 57, 1, 165.000000, 128.000000
10000, 0.200000, 0.500000, 0.510000, 58, 1, 144.000000, 122.000000
10000, 0.200000, 0.500000, 0.510000, 59, 1, 256.000000, 198.000000
10000, 0.200000, 0.500000, 0.510000, 60, 1, 128.000000, 125.000000
10000, 0.200000, 0.500000, 0.510000, 61, 1, 173.000000, 152.000000
10000, 0.200000, 0.500000, 0.510000, 62, 1, 233.000000, 192.000000
10000, 0.200000, 0.500000, 0.510000, 63, 1, 185.000000, 150.000000
10000, 0.200000, 0.500000, 0.510000, 64, 1, 171.000000, 138.000000
10000, 0.200000, 0.500000, 0.510000, 65, 1, 190.000000, 187.000000
10000, 0.200000, 0.500000, 0.510000, 66, 2, 198.000000, 159.000000
10000, 0.200000, 0.500000, 0.510000, 67, 1, 242.000000, 148.000000
10000, 0.200000, 0.500000, 0.510000, 68, 1, 194.000000, 117.000000
10000, 0.200000, 0.500000, 0.510000, 69, 1, 205.000000, 172.000000
10000, 0.200000, 0.500000, 0.510000, 70, 1, 217.000000, 161.000000
10000, 0.200000, 0.500000, 0.510000, 71, 1, 130.000000, 130.000000
10000, 0.200000, 0.500000, 0.510000, 72, 1, 185.000000, 140.000000
10000, 0.200000, 0.500000, 0.510000, 73, 1, 289.000000, 170.000000
10000, 0.200000, 0.500000, 0.510000, 74, 1, 193.000000, 175.000000
10000, 0.200000, 0.500000, 0.510000, 75, 2, 133.000000, 125.000000
10000, 0.200000, 0.500000, 0.510000, 76, 1, 204.000000, 163.000000
10000, 0.200000, 0.500000, 0.510000, 77, 1, 162.000000, 157.000000
10000, 0.200000, 0.500000, 0.510000, 78, 1, 195.000000, 154.000000
10000, 0.200000, 0.500000, 0.510000, 79, 1, 204.000000, 163.000000
10000, 0.200000, 0.500000, 0.510000, 80, 1, 248.000000, 174.000000
10000, 0.200000, 0.500000, 0.510000, 81, 1, 224.000000, 174.000000
10000, 0.200000, 0.500000, 0.510000, 82, 1, 165.000000, 162.000000
10000, 0.200000, 0.500000, 0.510000, 83, 1, 161.000000, 147.000000
10000, 0.200000, 0.500000, 0.510000, 84, 1, 240.000000, 201.000000
10000, 0.200000, 0.500000, 0.510000, 85, 1, 151.000000, 133.000000
10000, 0.200000, 0.500000, 0.510000, 86, 1, 172.000000, 168.000000
10000, 0.200000, 0.500000, 0.510000, 87, 1, 169.000000, 168.000000
10000, 0.200000, 0.500000, 0.510000, 88, 1, 177.000000, 172.000000
10000, 0.200000, 0.500000, 0.510000, 89, 1, 254.000000, 196.000000
10000, 0.200000, 0.500000, 0.510000, 90, 1, 147.000000, 143.000000
10000, 0.200000, 0.500000, 0.510000, 91, 1, 246.000000, 155.000000
10000, 0.200000, 0.500000, 0.510000, 92, 1, 162.000000, 161.000000
10000, 0.200000, 0.500000, 0.510000, 93, 1, 222.000000, 202.000000
10000, 0.200000, 0.500000, 0.510000, 94, 1, 179.000000, 140.000000
10000, 0.200000, 0.500000, 0.510000, 95, 1, 150.000000, 134.000000
10000, 0.200000, 0.500000, 0.510000, 96, 1, 210.000000, 196.000000
10000, 0.200000, 0.500000, 0.510000, 97, 1, 228.000000, 167.000000
10000, 0.200000, 0.500000, 0.510000, 98, 1, 136.000000, 130.000000
10000, 0.200000, 0.500000, 0.510000, 99, 1, 268.000000, 169.000000
10000, 0.200000, 0.500000, 0.520000, 0, 2, 246.000000, 172.000000
10000, 0.200000, 0.500000, 0.520000, 1, 1, 168.000000, 158.000000
10000, 0.200000, 0.500000, 0.520000, 2, 1, 174.000000, 163.000000
10000, 0.200000, 0.500000, 0.520000, 3, 1, 207.000000, 187.000000
10000, 0.200000, 0.500000, 0.520000, 4, 1, 245.000000, 223.000000
10000, 0.200000, 0.500000, 0.520000, 5, 1, 287.000000, 188.000000
10000, 0.200000, 0.500000, 0.520000, 6, 2, 255.000000, 169.000000
10000, 0.200000, 0.500000, 0.520000, 7, 1, 152.000000, 127.000000
10000, 0.200000, 0.500000, 0.520000, 8, 1, 203.000000, 160.000000
10000, 0.200000, 0.500000, 0.520000, 9, 1, 230.000000, 147.000000
10000, 0.200000, 0.500000, 0.520000, 10, 1, 269.000000, 218.000000
10000, 0.200000, 0.500000, 0.520000, 11, 1, 235.000000, 224.000000
10000, 0.200000, 0.500000, 0.520000, 12, 1, 168.000000, 163.000000
10000, 0.200000, 0.500000, 0.520000, 13, 1, 195.000000, 157.000000
10000, 0.200000, 0.500000, 0.520000, 14, 1, 197.000000, 133.000000
10000, 0.200000, 0.500000, 0.520000, 15, 1, 207.000000, 198.000000
10000, 0.200000, 0.500000, 0.520000, 16, 2, 255.000000, 197.000000
10000, 0.200000, 0.500000, 0.520000, 17, 1, 158.000000, 153.000000
10000, 0.200000, 0.500000, 0.520000, 18, 2, 200.000000, 190.000000
10000, 0.200000, 0.500000, 0.520000, 19, 1, 213.000000, 196.000000
10000, 0.200000, 0.500000, 0.520000, 20, 1, 238.000000, 219.000000
10000, 0.200000, 0.500000, 0.520000, 21, 1, 226.000000, 174.000000
10000, 0.200000, 0.500000, 0.520000, 22, 1, 252.000000, 185.000000
10000, 0.200000, 0.500000, 0.520000, 23, 2, 167.000000, 167.000000
10000, 0.200000, 0.500000, 0.520000, 24, 1, 216.000000, 204.000000
10000, 0.200000, 0.500000, 0.520000, 25, 1, 195.000000, 145.000000
10000, 0.200000, 0.500000, 0.520000, 26, 1, 208.000000, 207.000000
10000, 0.200000, 0.500000, 0.520000, 27, 1, 228.000000, 216.000000
10000, 0.200000, 0.500000, 0.520000, 28, 2, 187.000000, 174.000000
10000, 0.200000, 0.500000, 0.520000, 29, 1, 186.000000, 169.000000
10000, 0.200000, 0.500000, 0.520000, 30, 1, 184.000000, 176.000000
10000, 0.200000, 0.500000, 0.520000, 31, 1, 157.000000, 139.000000
10000, 0.200000, 0.500000, 0.520000, 32, 1, 225.000000, 221.000000
10000, 0.200000, 0.500000, 0.520000, 33, 2, 217.000000, 162.000000
10000, 0.200000, 0.500000, 0.520000, 34, 1, 171.000000, 154.000000
10000, 0.200000, 0.500000, 0.520000, 35, 1, 163.000000, 153.000000
10000, 0.200000, 0.500000, 0.520000, 36, 1, 163.000000, 146.000000
10000, 0.200000, 0.500000, 0.520000, 37, 1, 183.000000, 145.000000
10000, 0.200000, 0.500000, 0.520000, 38, 1, 186.000000, 166.000000
10000, 0.200000, 0.500000, 0.520000, 39, 2, 277.000000, 209.000000
10000, 0.200000, 0.500000, 0.520000, 40, 1, 147.000000, 133.000000
10000, 0.200000, 0.500000, 0.520000, 41, 1, 260.000000, 191.000000
10000, 0.200000, 0.500000, 0.520000, 42, 1, 192.000000, 168.000000
10000, 0.200000, 0.500000, 0.520000, 43, 1, 200.000000, 173.000000
10000, 0.200000, 0.500000, 0.520000, 44, 1, 184.000000, 174.000000
10000, 0.200000, 0.500000, 0.520000, 45, 1, 253.000000, 146.000000
10000, 0.200000, 0.500000, 0.520000, 46, 1, 263.000000, 242.000000
10000, 0.200000, 0.500000, 0.520000, 47, 1, 136.000000, 133.000000
10000, 0.200000, 0.500000, 0.520000, 48, 1, 302.000000, 182.000000
10000, 0.200000, 0.500000, 0.520000, 49, 1, 219.000000, 206.000000
10000, 0.200000, 0.500000, 0.520000, 50, 1, 229.000000, 216.000000
10000, 0.200000, 0.500000, 0.520000, 51, 1, 289.000000, 205.000000
10000, 0.200000, 0.500000, 0.520000, 52, 1, 213.000000, 187.000000
10000, 0.200000, 0.500000, 0.520000, 53, 1, 201.000000, 200.000000
10000, 0.200000, 0.500000, 0.520000, 54, 1, 172.000000, 160.000000
10000, 0.200000, 0.500000, 0.520000, 55, 1, 180.000000, 153.000000
10000, 0.200000, 0.500000, 0.520000, 56, 1, 176.000000, 175.000000
10000, 0.200000, 0.500000, 0.520000, 57, 1, 292.000000, 218.000000
10000, 0.200000, 0.500000, 0.520000, 58, 2, 190.000000, 175.000000
10000, 0.200000, 0.500000, 0.520000, 59, 1, 255.000000, 172.000000
10000, 0.200000, 0.500000, 0.520000, 60, 2, 280.000000, 182.000000
10000, 0.200000, 0.500000, 0.520000, 61, 1, 185.000000, 161.000000
10000, 0.200000, 0.500000, 0.520000, 62, 1, 163.000000, 146.000000
10000, 0.200000, 0.500000, 0.520000, 63, 1, 220.000000, 173.000000
10000, 0.200000, 0.500000, 0.520000, 64, 2, 191.000000, 173.000000
10000, 0.200000, 0.500000, 0.520000, 65, 1, 229.000000, 202.000000
10000, 0.200000, 0.500000, 0.520000, 66, 1, 185.000000, 183.000000
10000, 0.200000, 0.500000, 0.520000, 67, 1, 338.000000, 225.000000
10000, 0.200000, 0.500000, 0.520000, 68, 1, 178.000000, 164.000000
10000, 0.200000, 0.500000, 0.520000, 69, 2, 220.000000, 207.000000
10000, 0.200000, 0.500000, 0.520000, 70, 1, 203.000000, 192.000000
10000, 0.200000, 0.500000, 0.520000, 71, 1, 201.000000, 200.000000
10000, 0.200000, 0.500000, 0.520000, 72, 1, 232.000000, 226.000000
10000, 0.200000, 0.500000, 0.520000, 73, 1, 139.000000, 120.000000
10000, 0.200000, 0.500000, 0.520000, 74, 1, 161.000000, 140.000000
10000, 0.200000, 0.500000, 0.520000, 75, 1, 212.000000, 200.000000
10000, 0.200000, 0.500000, 0.520000, 76, 2, 201.000000, 187.000000
10000, 0.200000, 0.500000, 0.520000, 77, 1, 214.000000, 129.000000
10000, 0.200000, 0.500000, 0.520000, 78, 1, 209.000000, 165.000000
10000, 0.200000, 0.500000, 0.520000, 79, 1, 193.000000, 159.000000
10000, 0.200000, 0.500000, 0.520000, 80, 2, 232.000000, 226.000000
10000, 0.200000, 0.500000, 0.520000, 81, 1, 183.000000, 179.000000
10000, 0.200000, 0.500000, 0.520000, 82, 1, 154.000000, 146.000000
10000, 0.200000, 0.500000, 0.520000, 83, 1, 174.000000, 135.000000
10000, 0.200000, 0.500000, 0.520000, 84, 1, 196.000000, 150.000000
10000, 0.200000, 0.500000, 0.520000, 85, 1, 145.000000, 131.000000
10000, 0.200000, 0.500000, 0.520000, 86, 1, 300.000000, 180.000000
10000, 0.200000, 0.500000, 0.520000, 87, 1, 178.000000, 136.000000
10000, 0.200000, 0.500000, 0.520000, 88, 1, 203.000000, 202.000000
10000, 0.200000, 0.500000, 0.520000, 89, 1, 204.000000, 170.000000
10000, 0.200000, 0.500000, 0.520000, 90, 1, 156.000000, 141.000000
10000, 0.200000, 0.500000, 0.520000, 91, 1, 278.000000, 259.000000
10000, 0.200000, 0.500000, 0.520000, 92, 1, 366.000000, 276.000000
10000, 0.200000, 0.500000, 0.520000, 93, 1, 171.000000, 155.000000
10000, 0.200000, 0.500000, 0.520000, 94, 1, 193.000000, 178.000000
10000, 0.200000, 0.500000, 0.520000, 95, 1, 290.000000, 280.000000
10000, 0.200000, 0.500000, 0.520000, 96, 1, 142.000000, 138.000000
10000, 0.200000, 0.500000, 0.520000, 97, 1, 216.000000, 202.000000
10000, 0.200000, 0.500000, 0.520000, 98, 1, 166.000000, 157.000000
10000, 0.200000, 0.500000, 0.520000, 99, 1, 186.000000, 186.000000
10000, 0.200000, 0.500000, 0.530000, 0, 1, 238.000000, 213.000000
10000, 0.200000, 0.500000, 0.530000, 1, 1, 314.000000, 289.000000
10000, 0.200000, 0.500000, 0.530000, 2, 1, 267.000000, 178.000000
10000, 0.200000, 0.500000, 0.530000, 3, 2, 331.000000, 213.000000
10000, 0.200000, 0.500000, 0.530000, 4, 2, 230.000000, 185.000000
10000, 0.200000, 0.500000, 0.530000, 5, 1, 192.000000, 192.000000
10000, 0.200000, 0.500000, 0.530000, 6, 1, 263.000000, 189.000000
10000, 0.200000, 0.500000, 0.530000, 7, 3, 271.000000, 204.000000
10000, 0.200000, 0.500000, 0.530000, 8, 1, 261.000000, 194.000000
10000, 0.200000, 0.500000, 0.530000, 9, 1, 164.000000, 147.000000
10000, 0.200000, 0.500000, 0.530000, 10, 1, 234.000000, 213.000000
10000, 0.200000, 0.500000, 0.530000, 11, 2, 277.000000, 215.000000
10000, 0.200000, 0.500000, 0.530000, 12, 1, 174.000000, 153.000000
10000, 0.200000, 0.500000, 0.530000, 13, 1, 215.000000, 174.000000
10000, 0.200000, 0.500000, 0.530000, 14, 1, 224.000000, 162.000000
10000, 0.200000, 0.500000, 0.530000, 15, 1, 201.000000, 183.000000
10000, 0.200000, 0.500000, 0.530000, 16, 1, 234.000000, 215.000000
10000, 0.200000, 0.500000, 0.530000, 17, 1, 230.000000, 220.000000
10000, 0.200000, 0.500000, 0.530000, 18, 1, 220.000000, 188.000000
10000, 0.200000, 0.500000, 0.530000, 19, 1, 221.000000, 195.000000
10000, 0.200000, 0.500000, 0.530000, 20, 1, 204.000000, 183.000000
10000, 0.200000, 0.500000, 0.530000, 21, 1, 260.000000, 219.000000
10000, 0.200000, 0.500000, 0.530000, 22, 1, 291.000000, 212.000000
10000, 0.200000, 0.500000, 0.530000, 23, 1, 204.000000, 193.000000
10000, 0.200000, 0.500000, 0.530000, 24, 1, 219.000000, 152.000000
10000, 0.200000, 0.500000, 0.530000, 25, 2, 237.000000, 213.000000
10000, 0.200000, 0.500000, 0.530000, 26, 1, 263.000000, 167.000000
10000, 0.200000, 0.500000, 0.530000, 27, 1, 229.000000, 190.000000
10000, 0.200000, 0.500000, 0.530000, 28, 1, 215.000000, 185.000000
10000, 0.200000, 0.500000, 0.530000, 29, 1, 266.000000, 249.000000
10000, 0.200000, 0.500000, 0.530000, 30, 1, 166.000000, 156.000000
10000, 0.200000, 0.500000, 0.530000, 31, 1, 320.000000, 254.000000
10000, 0.200000, 0.500000, 0.530000, 32, 2, 169.000000, 156.000000
10000, 0.200000, 0.500000, 0.530000, 33, 1, 262.000000, 246.000000
10000, 0.200000, 0.500000, 0.530000, 34, 1, 271.000000, 233.000000
10000, 0.200000, 0.500000, 0.530000, 35, 1, 218.000000, 196.000000
10000, 0.200000, 0.500000, 0.530000, 36, 1, 198.000000, 176.000000
10000, 0.200000, 0.500000, 0.530000, 37, 1, 281.000000, 247.000000
10000, 0.200000, 0.500000, 0.530000, 38, 1, 234.000000, 200.000000
10000, 0.200000, 0.500000, 0.530000, 39, 1, 345.000000, 137.000000
10000, 0.200000, 0.500000, 0.530000, 40, 2, 232.000000, 207.000000
10000, 0.200000, 0.500000, 0.530000, 41, 1, 216.000000, 153.000000
10000, 0.200000, 0.500000, 0.530000, 42, 1, 171.000000, 152.000000
10000, 0.200000, 0.500000, 0.530000, 43, 2, 190.000000, 189.000000
10000, 0.200000, 0.500000, 0.530000, 44, 2, 222.000000, 192.000000
10000, 0.200000, 0.500000, 0.530000, 45, 1, 154.000000, 129.000000
10000, 0.200000, 0.500000, 0.530000, 46, 1, 180.000000, 147.000000
10000, 0.200000, 0.500000, 0.530000, 47, 1, 387.000000, 183.000000
10000, 0.200000, 0.500000, 0.530000, 48, 1, 155.000000, 155.000000
10000, 0.200000, 0.500000, 0.530000, 49, 1, 256.000000, 158.000000
10000, 0.200000, 0.500000, 0.530000, 50, 1, 211.000000, 168.000000
10000, 0.200000, 0.500000, 0.530000, 51, 1, 212.000000, 193.000000
10000, 0.200000, 0.500000, 0.530000, 52, 2, 369.000000, 161.000000
10000, 0.200000, 0.500000, 0.530000, 53, 1, 236.000000, 228.000000
10000, 0.200000, 0.500000, 0.530000, 54, 1, 222.000000, 181.000000
10000, 0.200000, 0.500000, 0.530000, 55, 2, 228.000000, 180.000000
10000, 0.200000, 0.500000, 0.530000, 56, 1, 220.000000, 215.000000
