   n,     epsi,   alph  ,    p    , r,stp, bigg    ,  sec
10000, 0.200000, 15.000000, 0.500000, 36, 1, 257.000000, 171.000000
10000, 0.200000, 15.000000, 0.500000, 37, 0, 187.000000, 161.000000
10000, 0.200000, 15.000000, 0.500000, 38, 1, 233.000000, 191.000000
10000, 0.200000, 15.000000, 0.500000, 39, 0, 131.000000, 131.000000
10000, 0.200000, 15.000000, 0.500000, 40, 0, 140.000000, 130.000000
10000, 0.200000, 15.000000, 0.500000, 41, 0, 139.000000, 135.000000
10000, 0.200000, 15.000000, 0.500000, 42, 0, 161.000000, 130.000000
10000, 0.200000, 15.000000, 0.500000, 43, 1, 122.000000, 112.000000
10000, 0.200000, 15.000000, 0.500000, 44, 0, 234.000000, 179.000000
10000, 0.200000, 15.000000, 0.500000, 45, 0, 204.000000, 196.000000
10000, 0.200000, 15.000000, 0.500000, 46, 1, 163.000000, 149.000000
10000, 0.200000, 15.000000, 0.500000, 47, 0, 223.000000, 188.000000
10000, 0.200000, 15.000000, 0.500000, 48, 1, 164.000000, 161.000000
10000, 0.200000, 15.000000, 0.500000, 49, 0, 206.000000, 165.000000
10000, 0.200000, 15.000000, 0.500000, 50, 1, 274.000000, 268.000000
10000, 0.200000, 15.000000, 0.500000, 51, 1, 240.000000, 190.000000
10000, 0.200000, 15.000000, 0.500000, 52, 0, 198.000000, 147.000000
10000, 0.200000, 15.000000, 0.500000, 53, 0, 194.000000, 155.000000
10000, 0.200000, 15.000000, 0.500000, 54, 0, 259.000000, 161.000000
10000, 0.200000, 15.000000, 0.500000, 55, 0, 167.000000, 147.000000
10000, 0.200000, 15.000000, 0.500000, 56, 0, 232.000000, 120.000000
10000, 0.200000, 15.000000, 0.500000, 57, 0, 148.000000, 134.000000
10000, 0.200000, 15.000000, 0.500000, 58, 1, 438.000000, 123.000000
10000, 0.200000, 15.000000, 0.500000, 59, 0, 147.000000, 135.000000
10000, 0.200000, 15.000000, 0.500000, 60, 0, 314.000000, 123.000000
10000, 0.200000, 15.000000, 0.500000, 61, 1, 322.000000, 181.000000
10000, 0.200000, 15.000000, 0.500000, 62, 1, 309.000000, 132.000000
10000, 0.200000, 15.000000, 0.500000, 63, 1, 410.000000, 135.000000
10000, 0.200000, 15.000000, 0.500000, 64, 0, 265.000000, 253.000000
10000, 0.200000, 15.000000, 0.500000, 65, 0, 188.000000, 121.000000
10000, 0.200000, 15.000000, 0.500000, 66, 1, 257.000000, 166.000000
10000, 0.200000, 15.000000, 0.500000, 67, 1, 260.000000, 166.000000
10000, 0.200000, 15.000000, 0.500000, 68, 0, 197.000000, 152.000000
10000, 0.200000, 15.000000, 0.500000, 69, 0, 272.000000, 213.000000
10000, 0.200000, 15.000000, 0.500000, 70, 0, 206.000000, 152.000000
10000, 0.200000, 15.000000, 0.500000, 71, 0, 181.000000, 143.000000
10000, 0.200000, 15.000000, 0.500000, 72, 0, 168.000000, 168.000000
10000, 0.200000, 15.000000, 0.500000, 73, 1, 130.000000, 119.000000
10000, 0.200000, 15.000000, 0.500000, 74, 0, 178.000000, 164.000000
10000, 0.200000, 15.000000, 0.500000, 75, 0, 241.000000, 121.000000
10000, 0.200000, 15.000000, 0.500000, 76, 0, 147.000000, 108.000000
10000, 0.200000, 15.000000, 0.500000, 77, 1, 176.000000, 174.000000
10000, 0.200000, 15.000000, 0.500000, 78, 1, 242.000000, 237.000000
10000, 0.200000, 15.000000, 0.500000, 79, 1, 196.000000, 166.000000
10000, 0.200000, 15.000000, 0.500000, 80, 0, 151.000000, 136.000000
10000, 0.200000, 15.000000, 0.500000, 81, 0, 224.000000, 120.000000
10000, 0.200000, 15.000000, 0.500000, 82, 1, 258.000000, 137.000000
10000, 0.200000, 15.000000, 0.500000, 83, 1, 245.000000, 212.000000
10000, 0.200000, 15.000000, 0.500000, 84, 1, 192.000000, 185.000000
10000, 0.200000, 15.000000, 0.500000, 85, 0, 284.000000, 181.000000
10000, 0.200000, 15.000000, 0.500000, 86, 0, 326.000000, 273.000000
10000, 0.200000, 15.000000, 0.500000, 87, 0, 304.000000, 277.000000
10000, 0.200000, 15.000000, 0.500000, 88, 0, 150.000000, 122.000000
10000, 0.200000, 15.000000, 0.500000, 89, 1, 247.000000, 159.000000
10000, 0.200000, 15.000000, 0.500000, 90, 0, 316.000000, 252.000000
10000, 0.200000, 15.000000, 0.500000, 91, 0, 331.000000, 319.000000
10000, 0.200000, 15.000000, 0.500000, 92, 0, 249.000000, 133.000000
10000, 0.200000, 15.000000, 0.500000, 93, 0, 245.000000, 220.000000
10000, 0.200000, 15.000000, 0.500000, 94, 0, 156.000000, 150.000000
10000, 0.200000, 15.000000, 0.500000, 95, 1, 337.000000, 192.000000
10000, 0.200000, 15.000000, 0.500000, 96, 1, 312.000000, 216.000000
10000, 0.200000, 15.000000, 0.500000, 97, 0, 255.000000, 186.000000
10000, 0.200000, 15.000000, 0.500000, 98, 0, 186.000000, 155.000000
10000, 0.200000, 15.000000, 0.500000, 99, 2, 179.000000, 159.000000
10000, 0.200000, 15.000000, 0.510000, 0, 1, 216.000000, 183.000000
10000, 0.200000, 15.000000, 0.510000, 1, 1, 281.000000, 157.000000
10000, 0.200000, 15.000000, 0.510000, 2, 0, 444.000000, 249.000000
10000, 0.200000, 15.000000, 0.510000, 3, 1, 191.000000, 170.000000
10000, 0.200000, 15.000000, 0.510000, 4, 1, 116.000000, 93.000000
10000, 0.200000, 15.000000, 0.510000, 5, 0, 325.000000, 175.000000
10000, 0.200000, 15.000000, 0.510000, 6, 1, 191.000000, 140.000000
10000, 0.200000, 15.000000, 0.510000, 7, 1, 197.000000, 164.000000
10000, 0.200000, 15.000000, 0.510000, 8, 1, 328.000000, 313.000000
10000, 0.200000, 15.000000, 0.510000, 9, 0, 304.000000, 245.000000
10000, 0.200000, 15.000000, 0.510000, 10, 1, 149.000000, 139.000000
10000, 0.200000, 15.000000, 0.510000, 11, 1, 333.000000, 246.000000
10000, 0.200000, 15.000000, 0.510000, 12, 0, 318.000000, 251.000000
10000, 0.200000, 15.000000, 0.510000, 13, 1, 301.000000, 208.000000
10000, 0.200000, 15.000000, 0.510000, 14, 1, 210.000000, 194.000000
10000, 0.200000, 15.000000, 0.510000, 15, 1, 228.000000, 226.000000
10000, 0.200000, 15.000000, 0.510000, 16, 0, 267.000000, 209.000000
10000, 0.200000, 15.000000, 0.510000, 17, 0, 177.000000, 170.000000
10000, 0.200000, 15.000000, 0.510000, 18, 1, 233.000000, 159.000000
10000, 0.200000, 15.000000, 0.510000, 19, 0, 140.000000, 133.000000
10000, 0.200000, 15.000000, 0.510000, 20, 1, 229.000000, 199.000000
10000, 0.200000, 15.000000, 0.510000, 21, 0, 170.000000, 168.000000
10000, 0.200000, 15.000000, 0.510000, 22, 0, 200.000000, 196.000000
10000, 0.200000, 15.000000, 0.510000, 23, 0, 143.000000, 142.000000
10000, 0.200000, 15.000000, 0.510000, 24, 1, 382.000000, 206.000000
10000, 0.200000, 15.000000, 0.510000, 25, 1, 228.000000, 156.000000
10000, 0.200000, 15.000000, 0.510000, 26, 0, 236.000000, 192.000000
10000, 0.200000, 15.000000, 0.510000, 27, 0, 429.000000, 314.000000
10000, 0.200000, 15.000000, 0.510000, 28, 0, 139.000000, 137.000000
10000, 0.200000, 15.000000, 0.510000, 29, 0, 275.000000, 145.000000
10000, 0.200000, 15.000000, 0.510000, 30, 1, 230.000000, 200.000000
10000, 0.200000, 15.000000, 0.510000, 31, 1, 329.000000, 186.000000
10000, 0.200000, 15.000000, 0.510000, 32, 0, 189.000000, 173.000000
10000, 0.200000, 15.000000, 0.510000, 33, 0, 239.000000, 150.000000
10000, 0.200000, 15.000000, 0.510000, 34, 0, 130.000000, 127.000000
10000, 0.200000, 15.000000, 0.510000, 35, 1, 224.000000, 189.000000
10000, 0.200000, 15.000000, 0.510000, 36, 0, 266.000000, 197.000000
10000, 0.200000, 15.000000, 0.510000, 37, 0, 217.000000, 110.000000
10000, 0.200000, 15.000000, 0.510000, 38, 0, 136.000000, 135.000000
10000, 0.200000, 15.000000, 0.510000, 39, 1, 196.000000, 185.000000
10000, 0.200000, 15.000000, 0.510000, 40, 0, 203.000000, 152.000000
10000, 0.200000, 15.000000, 0.510000, 41, 0, 178.000000, 167.000000
10000, 0.200000, 15.000000, 0.510000, 42, 0, 255.000000, 247.000000
10000, 0.200000, 15.000000, 0.510000, 43, 1, 208.000000, 191.000000
10000, 0.200000, 15.000000, 0.510000, 44, 1, 346.000000, 191.000000
10000, 0.200000, 15.000000, 0.510000, 45, 1, 519.000000, 225.000000
10000, 0.200000, 15.000000, 0.510000, 46, 0, 250.000000, 222.000000
10000, 0.200000, 15.000000, 0.510000, 47, 1, 314.000000, 208.000000
10000, 0.200000, 15.000000, 0.510000, 48, 0, 210.000000, 171.000000
10000, 0.200000, 15.000000, 0.510000, 49, 1, 297.000000, 294.000000
10000, 0.200000, 15.000000, 0.510000, 50, 0, 244.000000, 156.000000
10000, 0.200000, 15.000000, 0.510000, 51, 0, 201.000000, 150.000000
10000, 0.200000, 15.000000, 0.510000, 52, 1, 398.000000, 241.000000
10000, 0.200000, 15.000000, 0.510000, 53, 1, 192.000000, 166.000000
10000, 0.200000, 15.000000, 0.510000, 54, 1, 170.000000, 165.000000
10000, 0.200000, 15.000000, 0.510000, 55, 0, 256.000000, 182.000000
10000, 0.200000, 15.000000, 0.510000, 56, 0, 191.000000, 175.000000
10000, 0.200000, 15.000000, 0.510000, 57, 0, 233.000000, 210.000000
10000, 0.200000, 15.000000, 0.510000, 58, 1, 293.000000, 158.000000
10000, 0.200000, 15.000000, 0.510000, 59, 1, 319.000000, 236.000000
10000, 0.200000, 15.000000, 0.510000, 60, 0, 284.000000, 267.000000
10000, 0.200000, 15.000000, 0.510000, 61, 0, 289.000000, 244.000000
10000, 0.200000, 15.000000, 0.510000, 62, 1, 322.000000, 230.000000
10000, 0.200000, 15.000000, 0.510000, 63, 1, 307.000000, 249.000000
10000, 0.200000, 15.000000, 0.510000, 64, 0, 269.000000, 230.000000
10000, 0.200000, 15.000000, 0.510000, 65, 0, 189.000000, 163.000000
10000, 0.200000, 15.000000, 0.510000, 66, 0, 223.000000, 216.000000
10000, 0.200000, 15.000000, 0.510000, 67, 0, 273.000000, 221.000000
10000, 0.200000, 15.000000, 0.510000, 68, 1, 220.000000, 158.000000
10000, 0.200000, 15.000000, 0.510000, 69, 1, 177.000000, 170.000000
10000, 0.200000, 15.000000, 0.510000, 70, 1, 266.000000, 175.000000
10000, 0.200000, 15.000000, 0.510000, 71, 1, 240.000000, 228.000000
10000, 0.200000, 15.000000, 0.510000, 72, 1, 264.000000, 206.000000
10000, 0.200000, 15.000000, 0.510000, 73, 1, 255.000000, 173.000000
10000, 0.200000, 15.000000, 0.510000, 74, 0, 200.000000, 123.000000
10000, 0.200000, 15.000000, 0.510000, 75, 1, 282.000000, 274.000000
10000, 0.200000, 15.000000, 0.510000, 76, 1, 339.000000, 281.000000
10000, 0.200000, 15.000000, 0.510000, 77, 1, 177.000000, 154.000000
10000, 0.200000, 15.000000, 0.510000, 78, 1, 310.000000, 169.000000
10000, 0.200000, 15.000000, 0.510000, 79, 0, 215.000000, 189.000000
10000, 0.200000, 15.000000, 0.510000, 80, 0, 256.000000, 219.000000
10000, 0.200000, 15.000000, 0.510000, 81, 0, 182.000000, 163.000000
10000, 0.200000, 15.000000, 0.510000, 82, 1, 423.000000, 243.000000
10000, 0.200000, 15.000000, 0.510000, 83, 0, 284.000000, 173.000000
10000, 0.200000, 15.000000, 0.510000, 84, 1, 269.000000, 261.000000
10000, 0.200000, 15.000000, 0.510000, 85, 1, 241.000000, 157.000000
10000, 0.200000, 15.000000, 0.510000, 86, 1, 444.000000, 178.000000
10000, 0.200000, 15.000000, 0.510000, 87, 0, 190.000000, 176.000000
10000, 0.200000, 15.000000, 0.510000, 88, 1, 269.000000, 187.000000
10000, 0.200000, 15.000000, 0.510000, 89, 0, 299.000000, 233.000000
10000, 0.200000, 15.000000, 0.510000, 90, 1, 250.000000, 221.000000
10000, 0.200000, 15.000000, 0.510000, 91, 1, 350.000000, 196.000000
10000, 0.200000, 15.000000, 0.510000, 92, 0, 181.000000, 179.000000
10000, 0.200000, 15.000000, 0.510000, 93, 1, 243.000000, 218.000000
10000, 0.200000, 15.000000, 0.510000, 94, 1, 303.000000, 234.000000
10000, 0.200000, 15.000000, 0.510000, 95, 0, 382.000000, 200.000000
10000, 0.200000, 15.000000, 0.510000, 96, 0, 273.000000, 245.000000
10000, 0.200000, 15.000000, 0.510000, 97, 1, 190.000000, 140.000000
10000, 0.200000, 15.000000, 0.510000, 98, 0, 325.000000, 215.000000
10000, 0.200000, 15.000000, 0.510000, 99, 0, 308.000000, 173.000000
10000, 0.200000, 15.000000, 0.520000, 0, 1, 294.000000, 171.000000
10000, 0.200000, 15.000000, 0.520000, 1, 1, 220.000000, 204.000000
10000, 0.200000, 15.000000, 0.520000, 2, 1, 362.000000, 244.000000
10000, 0.200000, 15.000000, 0.520000, 3, 1, 328.000000, 280.000000
10000, 0.200000, 15.000000, 0.520000, 4, 1, 248.000000, 237.000000
10000, 0.200000, 15.000000, 0.520000, 5, 0, 255.000000, 190.000000
10000, 0.200000, 15.000000, 0.520000, 6, 1, 277.000000, 169.000000
10000, 0.200000, 15.000000, 0.520000, 7, 1, 300.000000, 270.000000
10000, 0.200000, 15.000000, 0.520000, 8, 0, 192.000000, 174.000000
10000, 0.200000, 15.000000, 0.520000, 9, 0, 247.000000, 232.000000
10000, 0.200000, 15.000000, 0.520000, 10, 1, 346.000000, 262.000000
10000, 0.200000, 15.000000, 0.520000, 11, 1, 299.000000, 243.000000
10000, 0.200000, 15.000000, 0.520000, 12, 1, 292.000000, 236.000000
10000, 0.200000, 15.000000, 0.520000, 13, 0, 388.000000, 355.000000
10000, 0.200000, 15.000000, 0.520000, 14, 1, 244.000000, 222.000000
10000, 0.200000, 15.000000, 0.520000, 15, 0, 226.000000, 194.000000
10000, 0.200000, 15.000000, 0.520000, 16, 1, 424.000000, 253.000000
10000, 0.200000, 15.000000, 0.520000, 17, 1, 231.000000, 189.000000
10000, 0.200000, 15.000000, 0.520000, 18, 0, 323.000000, 268.000000
10000, 0.200000, 15.000000, 0.520000, 19, 1, 569.000000, 155.000000
10000, 0.200000, 15.000000, 0.520000, 20, 1, 279.000000, 277.000000
10000, 0.200000, 15.000000, 0.520000, 21, 1, 244.000000, 146.000000
10000, 0.200000, 15.000000, 0.520000, 22, 1, 333.000000, 186.000000
10000, 0.200000, 15.000000, 0.520000, 23, 1, 304.000000, 285.000000
10000, 0.200000, 15.000000, 0.520000, 24, 1, 169.000000, 162.000000
10000, 0.200000, 15.000000, 0.520000, 25, 0, 230.000000, 226.000000
10000, 0.200000, 15.000000, 0.520000, 26, 1, 433.000000, 213.000000
10000, 0.200000, 15.000000, 0.520000, 27, 1, 283.000000, 205.000000
10000, 0.200000, 15.000000, 0.520000, 28, 1, 191.000000, 174.000000
10000, 0.200000, 15.000000, 0.520000, 29, 1, 388.000000, 206.000000
10000, 0.200000, 15.000000, 0.520000, 30, 1, 287.000000, 192.000000
10000, 0.200000, 15.000000, 0.520000, 31, 0, 377.000000, 268.000000
10000, 0.200000, 15.000000, 0.520000, 32, 1, 324.000000, 225.000000
10000, 0.200000, 15.000000, 0.520000, 33, 1, 398.000000, 278.000000
10000, 0.200000, 15.000000, 0.520000, 34, 0, 252.000000, 178.000000
10000, 0.200000, 15.000000, 0.520000, 35, 1, 346.000000, 197.000000
10000, 0.200000, 15.000000, 0.520000, 36, 0, 231.000000, 184.000000
10000, 0.200000, 15.000000, 0.520000, 37, 1, 380.000000, 239.000000
10000, 0.200000, 15.000000, 0.520000, 38, 1, 504.000000, 334.000000
10000, 0.200000, 15.000000, 0.520000, 39, 0, 384.000000, 275.000000
10000, 0.200000, 15.000000, 0.520000, 40, 1, 585.000000, 324.000000
10000, 0.200000, 15.000000, 0.520000, 41, 1, 300.000000, 241.000000
10000, 0.200000, 15.000000, 0.520000, 42, 1, 184.000000, 183.000000
10000, 0.200000, 15.000000, 0.520000, 43, 0, 288.000000, 173.000000
10000, 0.200000, 15.000000, 0.520000, 44, 0, 443.000000, 233.000000
10000, 0.200000, 15.000000, 0.520000, 45, 0, 317.000000, 316.000000
10000, 0.200000, 15.000000, 0.520000, 46, 0, 548.000000, 174.000000
10000, 0.200000, 15.000000, 0.520000, 47, 1, 329.000000, 290.000000
10000, 0.200000, 15.000000, 0.520000, 48, 0, 223.000000, 179.000000
10000, 0.200000, 15.000000, 0.520000, 49, 1, 295.000000, 191.000000
10000, 0.200000, 15.000000, 0.520000, 50, 1, 353.000000, 313.000000
10000, 0.200000, 15.000000, 0.520000, 51, 0, 336.000000, 323.000000
10000, 0.200000, 15.000000, 0.520000, 52, 1, 455.000000, 207.000000
10000, 0.200000, 15.000000, 0.520000, 53, 1, 539.000000, 178.000000
10000, 0.200000, 15.000000, 0.520000, 54, 0, 240.000000, 176.000000
10000, 0.200000, 15.000000, 0.520000, 55, 1, 187.000000, 166.000000
10000, 0.200000, 15.000000, 0.520000, 56, 1, 297.000000, 175.000000
10000, 0.200000, 15.000000, 0.520000, 57, 0, 382.000000, 308.000000
10000, 0.200000, 15.000000, 0.520000, 58, 1, 321.000000, 229.000000
10000, 0.200000, 15.000000, 0.520000, 59, 0, 366.000000, 231.000000
10000, 0.200000, 15.000000, 0.520000, 60, 0, 440.000000, 227.000000
10000, 0.200000, 15.000000, 0.520000, 61, 0, 295.000000, 238.000000
10000, 0.200000, 15.000000, 0.520000, 62, 0, 260.000000, 253.000000
10000, 0.200000, 15.000000, 0.520000, 63, 1, 310.000000, 221.000000
10000, 0.200000, 15.000000, 0.520000, 64, 0, 245.000000, 231.000000
10000, 0.200000, 15.000000, 0.520000, 65, 0, 483.000000, 347.000000
10000, 0.200000, 15.000000, 0.520000, 66, 1, 230.000000, 217.000000
10000, 0.200000, 15.000000, 0.520000, 67, 1, 431.000000, 218.000000
10000, 0.200000, 15.000000, 0.520000, 68, 0, 291.000000, 228.000000
10000, 0.200000, 15.000000, 0.520000, 69, 1, 315.000000, 249.000000
10000, 0.200000, 15.000000, 0.520000, 70, 1, 562.000000, 399.000000
10000, 0.200000, 15.000000, 0.520000, 71, 1, 219.000000, 177.000000
10000, 0.200000, 15.000000, 0.520000, 72, 0, 208.000000, 163.000000
10000, 0.200000, 15.000000, 0.520000, 73, 1, 342.000000, 311.000000
10000, 0.200000, 15.000000, 0.520000, 74, 1, 238.000000, 173.000000
10000, 0.200000, 15.000000, 0.520000, 75, 1, 253.000000, 212.000000
10000, 0.200000, 15.000000, 0.520000, 76, 0, 349.000000, 209.000000
10000, 0.200000, 15.000000, 0.520000, 77, 0, 203.000000, 203.000000
10000, 0.200000, 15.000000, 0.520000, 78, 0, 258.000000, 221.000000
10000, 0.200000, 15.000000, 0.520000, 79, 0, 325.000000, 144.000000
10000, 0.200000, 15.000000, 0.520000, 80, 1, 204.000000, 139.000000
10000, 0.200000, 15.000000, 0.520000, 81, 1, 323.000000, 261.000000
10000, 0.200000, 15.000000, 0.520000, 82, 0, 374.000000, 268.000000
10000, 0.200000, 15.000000, 0.520000, 83, 0, 205.000000, 177.000000
10000, 0.200000, 15.000000, 0.520000, 84, 1, 318.000000, 263.000000
10000, 0.200000, 15.000000, 0.520000, 85, 0, 175.000000, 164.000000
10000, 0.200000, 15.000000, 0.520000, 86, 0, 360.000000, 151.000000
10000, 0.200000, 15.000000, 0.520000, 87, 1, 293.000000, 269.000000
10000, 0.200000, 15.000000, 0.520000, 88, 1, 318.000000, 312.000000
10000, 0.200000, 15.000000, 0.520000, 89, 0, 243.000000, 232.000000
10000, 0.200000, 15.000000, 0.520000, 90, 0, 241.000000, 205.000000
10000, 0.200000, 15.000000, 0.520000, 91, 1, 255.000000, 254.000000
10000, 0.200000, 15.000000, 0.520000, 92, 1, 380.000000, 243.000000
10000, 0.200000, 15.000000, 0.520000, 93, 0, 450.000000, 240.000000
10000, 0.200000, 15.000000, 0.520000, 94, 0, 245.000000, 213.000000
10000, 0.200000, 15.000000, 0.520000, 95, 1, 345.000000, 167.000000
10000, 0.200000, 15.000000, 0.520000, 96, 1, 325.000000, 218.000000
10000, 0.200000, 15.000000, 0.520000, 97, 1, 358.000000, 307.000000
10000, 0.200000, 15.000000, 0.520000, 98, 1, 449.000000, 233.000000
10000, 0.200000, 15.000000, 0.520000, 99, 1, 394.000000, 193.000000
10000, 0.200000, 15.000000, 0.530000, 0, 0, 311.000000, 253.000000
10000, 0.200000, 15.000000, 0.530000, 1, 1, 312.000000, 238.000000
10000, 0.200000, 15.000000, 0.530000, 2, 1, 563.000000, 242.000000
10000, 0.200000, 15.000000, 0.530000, 3, 0, 593.000000, 337.000000
10000, 0.200000, 15.000000, 0.530000, 4, 1, 303.000000, 217.000000
10000, 0.200000, 15.000000, 0.530000, 5, 1, 316.000000, 313.000000
10000, 0.200000, 15.000000, 0.530000, 6, 0, 229.000000, 211.000000
10000, 0.200000, 15.000000, 0.530000, 7, 0, 443.000000, 340.000000
10000, 0.200000, 15.000000, 0.530000, 8, 1, 265.000000, 182.000000
10000, 0.200000, 15.000000, 0.530000, 9, 0, 253.000000, 248.000000
10000, 0.200000, 15.000000, 0.530000, 10, 1, 441.000000, 330.000000
10000, 0.200000, 15.000000, 0.530000, 11, 1, 288.000000, 245.000000
10000, 0.200000, 15.000000, 0.530000, 12, 1, 453.000000, 248.000000
10000, 0.200000, 15.000000, 0.530000, 13, 1, 277.000000, 272.000000
10000, 0.200000, 15.000000, 0.530000, 14, 1, 399.000000, 345.000000
10000, 0.200000, 15.000000, 0.530000, 15, 1, 420.000000, 338.000000
10000, 0.200000, 15.000000, 0.530000, 16, 1, 293.000000, 290.000000
10000, 0.200000, 15.000000, 0.530000, 17, 1, 599.000000, 195.000000
10000, 0.200000, 15.000000, 0.530000, 18, 0, 509.000000, 206.000000
10000, 0.200000, 15.000000, 0.530000, 19, 1, 540.000000, 280.000000
10000, 0.200000, 15.000000, 0.530000, 20, 1, 261.000000, 251.000000
10000, 0.200000, 15.000000, 0.530000, 21, 0, 377.000000, 366.000000
10000, 0.200000, 15.000000, 0.530000, 22, 0, 336.000000, 297.000000
10000, 0.200000, 15.000000, 0.530000, 23, 1, 255.000000, 200.000000
10000, 0.200000, 15.000000, 0.530000, 24, 1, 369.000000, 222.000000
10000, 0.200000, 15.000000, 0.530000, 25, 1, 349.000000, 316.000000
10000, 0.200000, 15.000000, 0.530000, 26, 1, 654.000000, 514.000000
10000, 0.200000, 15.000000, 0.530000, 27, 1, 267.000000, 260.000000
10000, 0.200000, 15.000000, 0.530000, 28, 1, 265.000000, 246.000000
10000, 0.200000, 15.000000, 0.530000, 29, 1, 260.000000, 231.000000
10000, 0.200000, 15.000000, 0.530000, 30, 1, 366.000000, 349.000000
10000, 0.200000, 15.000000, 0.530000, 31, 1, 323.000000, 187.000000
10000, 0.200000, 15.000000, 0.530000, 32, 0, 433.000000, 240.000000
10000, 0.200000, 15.000000, 0.530000, 33, 1, 547.000000, 268.000000
10000, 0.200000, 15.000000, 0.530000, 34, 1, 452.000000, 197.000000
10000, 0.200000, 15.000000, 0.530000, 35, 1, 370.000000, 195.000000
10000, 0.200000, 15.000000, 0.530000, 36, 0, 422.000000, 246.000000
10000, 0.200000, 15.000000, 0.530000, 37, 1, 304.000000, 253.000000
10000, 0.200000, 15.000000, 0.530000, 38, 0, 412.000000, 306.000000
10000, 0.200000, 15.000000, 0.530000, 39, 0, 279.000000, 240.000000
10000, 0.200000, 15.000000, 0.530000, 40, 1, 344.000000, 228.000000
10000, 0.200000, 15.000000, 0.530000, 41, 1, 301.000000, 287.000000
10000, 0.200000, 15.000000, 0.530000, 42, 1, 271.000000, 254.000000
10000, 0.200000, 15.000000, 0.530000, 43, 1, 242.000000, 149.000000
10000, 0.200000, 15.000000, 0.530000, 44, 0, 356.000000, 320.000000
10000, 0.200000, 15.000000, 0.530000, 45, 1, 216.000000, 198.000000
10000, 0.200000, 15.000000, 0.530000, 46, 1, 480.000000, 238.000000
10000, 0.200000, 15.000000, 0.530000, 47, 0, 326.000000, 314.000000
10000, 0.200000, 15.000000, 0.530000, 48, 1, 399.000000, 303.000000
10000, 0.200000, 15.000000, 0.530000, 49, 2, 317.000000, 278.000000
10000, 0.200000, 15.000000, 0.530000, 50, 1, 484.000000, 389.000000
10000, 0.200000, 15.000000, 0.530000, 51, 1, 332.000000, 317.000000
10000, 0.200000, 15.000000, 0.530000, 52, 1, 264.000000, 197.000000
10000, 0.200000, 15.000000, 0.530000, 53, 0, 276.000000, 273.000000
10000, 0.200000, 15.000000, 0.530000, 54, 1, 351.000000, 255.000000
10000, 0.200000, 15.000000, 0.530000, 55, 1, 443.000000, 333.000000
10000, 0.200000, 15.000000, 0.530000, 56, 1, 223.000000, 203.000000
