0, 0,Cr,-1.000000,-0.480519,0.326260,-0.351351,0.245675,-0.576869,0.407550,-0.316406,0.275510,-0.083270,0.240182,0.176471,0.224133,0.375000,0.010952,-0.252802,-0.084052,-0.043571,-0.412053,0.081335,0.006356,0.274445,-0.334759,-0.057715,0.221996,-0.207398,-0.170124,-0.071926,-0.068943,-0.082951,0.040724,0.043758,-0.066016,0.376240,0.030111,-0.398287,0.016054,-0.219826,-0.003984,0.268591,-0.247413,0.432603,-0.154240,-0.039064,0.058434,0.480020,-0.164927,-0.059406,0.023143,-0.404467,-0.389779,0.094092,0.369863,0.107226,0.122544,0.080757,0.148649,0.145939,-0.400300,-0.075857,-0.224205,-0.560440,-0.448276,-0.207921,-0.382398,0.056958,-0.058507,-0.177519,-0.063963,0.367187,-0.789695,0.308901,-0.287411,-0.672131,0.960784,-0.215686,0.366743,-0.147122,-0.388379,0.159420,2.212851,-1.000000,0.793722,1.816901,-1.000000,1.040816,-1.000000,2.125000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-nan,-nan,-nan,
0, 0,Mr,3.902288,11.594723,26.703772,45.270666,74.336013,102.906205,134.508761,175.750979,222.902907,275.565038,324.114203,374.959390,443.111936,506.870336,577.967017,642.050299,715.978561,791.068233,872.674500,957.370027,1032.821274,1123.840858,1207.926201,1292.528551,1391.103690,1482.878582,1576.545867,1665.920429,1759.190270,1857.994640,1948.530612,2049.732014,2144.665430,2243.701917,2345.006390,2431.866007,2532.282416,2621.875077,2725.196867,2819.201814,2906.268398,2999.656153,3089.913008,3184.416409,3274.138528,3354.690992,3441.195630,3523.230262,3606.991960,3689.155638,3769.461967,3845.057102,3914.477427,3985.535354,4052.132344,4121.781076,4183.203875,4244.914863,4300.995671,4356.309215,4409.842919,4457.728303,4503.359720,4545.999175,4586.435786,4621.251701,4652.078334,4681.879612,4707.863533,4728.765203,4746.944548,4761.501958,4776.648938,4787.615337,4797.952175,4806.308390,4813.468975,4820.739641,4825.704391,4830.921047,4834.549577,4837.374562,4840.636157,4842.549990,4844.630798,4845.941455,4847.079777,4848.010307,4848.530200,4849.133375,4849.419089,4849.689549,4849.828077,4849.896516,4849.971140,4849.987631,4849.999175,4850.000000,
0, 1,Cr,4.082756,2.650990,1.628598,0.946792,0.415135,0.420831,0.331648,0.156669,-0.013739,-0.035312,-0.026663,0.057311,0.071571,-0.032483,-0.049560,0.031244,-0.025801,-0.003833,-0.011856,0.114494,0.112290,0.025024,-0.062069,-0.030670,-0.074600,-0.100718,-0.152169,-0.047041,-0.071444,-0.020636,-0.015975,-0.082334,-0.055030,-0.033141,-0.008018,-0.003015,-0.122637,-0.082738,-0.069201,-0.008285,-0.020468,-0.111956,-0.045836,-0.091748,-0.043527,0.041483,-0.079958,-0.119565,-0.103296,-0.079243,-0.054889,0.011289,0.021060,-0.071268,-0.009199,0.045685,0.046704,0.109587,-0.004375,-0.127940,-0.160873,-0.094990,-0.117961,-0.201796,-0.212282,-0.195673,-0.162247,0.064142,-0.013114,0.066563,0.017875,-0.028806,0.106017,0.172407,0.615726,0.540297,0.608238,0.463222,0.788013,0.694633,0.746373,0.612777,0.323549,0.846929,0.250189,-0.070980,0.202749,1.361762,-0.170518,-0.499847,0.235852,0.683849,-1.000000,-1.000000,1.245132,-1.000000,-1.000000,-nan,
0, 1,Mr,3.775993,11.179727,25.664858,43.429130,71.170393,98.446712,128.598871,167.926850,212.857608,263.058389,309.337747,357.820273,422.817886,483.599305,551.373996,612.448882,682.873453,754.403951,832.140656,912.848926,984.772737,1071.492294,1151.543955,1232.129368,1326.004775,1413.459084,1502.748209,1587.962883,1676.891904,1771.075754,1857.314738,1953.645756,2044.007814,2138.271977,2234.690471,2317.366833,2412.982201,2498.300195,2596.713914,2686.303017,2769.281528,2858.167788,2944.051009,3033.874105,3119.072715,3195.551986,3277.661168,3355.482744,3435.006295,3512.974170,3589.125678,3660.862383,3726.714999,3794.140873,3857.314956,3923.431734,3981.672672,4040.175385,4093.278055,4145.617104,4196.200781,4241.427176,4284.508140,4324.736271,4362.863686,4395.615802,4424.606251,4452.535055,4476.859127,4496.301498,4513.243542,4526.774908,4540.830692,4550.976340,4560.525071,4568.208813,4574.774908,4581.405687,4585.928153,4590.666160,4593.948339,4596.497287,4599.452789,4601.176254,4603.069460,4604.246581,4605.291079,4606.142826,4606.617756,4607.183417,4607.445192,4607.703061,4607.833731,4607.899284,4607.972216,4607.988279,4607.999132,4608.000000,
0, 2,Cr,1.958937,1.171770,0.837561,0.641966,0.514817,0.403109,0.368175,0.293559,0.257066,0.191113,0.129406,0.112110,0.105091,0.094188,0.048577,0.060817,0.004585,0.013397,-0.053982,-0.015068,-0.028007,-0.019632,-0.019842,-0.046975,-0.056275,-0.047949,-0.041009,-0.039782,-0.064367,-0.061243,-0.047323,-0.066283,-0.056116,-0.079533,-0.078980,-0.067713,-0.096758,-0.066587,-0.067459,-0.008476,-0.016413,-0.063358,-0.013574,-0.041304,-0.039677,-0.026958,-0.049151,-0.055786,-0.023967,-0.004273,0.001065,0.035318,0.074340,0.016003,0.016703,-0.021583,0.013515,-0.012012,-0.044798,-0.046318,-0.073813,-0.067815,-0.086376,-0.099407,-0.079599,-0.046194,-0.102373,-0.131021,-0.156067,-0.169019,-0.137986,-0.122045,-0.015796,0.023841,0.188263,0.167165,0.229419,0.262480,0.294151,0.218349,0.270492,0.235035,0.239713,0.261620,0.230918,0.138442,0.069618,0.263546,0.261828,0.055072,0.096547,0.063653,-0.150254,-0.464042,-0.736983,-1.000000,-1.000000,-1.000000,
0, 2,Mr,3.583095,10.501433,23.954871,40.388730,66.019580,91.154489,118.914518,155.069723,196.355062,242.411891,284.844556,329.268863,388.790831,444.456065,506.518863,562.475167,626.943171,692.443649,763.566858,837.535339,903.445798,983.041786,1056.594078,1130.576409,1216.703438,1296.961318,1378.970630,1457.165712,1538.706543,1625.042025,1704.107927,1792.484241,1875.369150,1961.805396,2050.197947,2125.929083,2213.476122,2291.550860,2381.617001,2463.639207,2539.523161,2620.814231,2699.340974,2781.371777,2859.043935,2928.712273,3003.490926,3074.215377,3146.414040,3217.154011,3286.250716,3351.299666,3411.128940,3472.356017,3529.696275,3589.654250,3642.537488,3695.743553,3744.029370,3791.589780,3837.545606,3878.718243,3917.936963,3954.571872,3989.337393,4019.170248,4045.556113,4070.974690,4093.055396,4110.672159,4125.881805,4138.041786,4150.574260,4159.635864,4168.124164,4174.902579,4180.709169,4186.505014,4190.446514,4194.526027,4197.335482,4199.499045,4201.988777,4203.423830,4204.998806,4205.961318,4206.819484,4207.512894,4207.901385,4208.364613,4208.571156,4208.776266,4208.877268,4208.927650,4208.981375,4208.992837,4208.999761,4209.000000,
0, 3,Cr,1.068121,0.668175,0.542216,0.458247,0.380748,0.326875,0.338088,0.293684,0.240012,0.197437,0.156132,0.131730,0.110148,0.079956,0.060276,0.050619,0.023165,0.002811,-0.011789,-0.013860,-0.037287,-0.025803,-0.028995,-0.034233,-0.035434,-0.022284,-0.021949,-0.027595,-0.040668,-0.047141,-0.037617,-0.067154,-0.072202,-0.092533,-0.090496,-0.079205,-0.097085,-0.084069,-0.082263,-0.075019,-0.058521,-0.094232,-0.058557,-0.064551,-0.055215,-0.051574,-0.049667,-0.050383,-0.047281,-0.035073,-0.010921,0.010206,0.027921,0.005422,0.017486,0.015915,0.031468,0.037513,0.018653,0.017074,-0.006185,-0.005427,-0.016192,-0.017242,-0.007950,0.018488,-0.003613,0.013361,-0.012252,-0.036882,-0.041537,-0.074077,-0.000358,0.038482,0.099821,0.175983,0.198075,0.273255,0.284207,0.257761,0.300646,0.331622,0.319196,0.398549,0.378207,0.476793,0.358502,0.372032,0.260474,-0.088979,-0.219519,-0.356049,-0.519597,-0.545602,-0.539701,-0.409283,-0.113924,-1.000000,
0, 3,Mr,3.410056,9.932123,22.616480,38.114246,62.241899,85.877933,111.977933,145.904190,184.517877,227.506704,267.043017,308.342179,363.549162,415.067877,472.520950,524.306425,583.862291,644.286592,709.912011,778.038547,838.639944,911.806983,979.326536,1047.234916,1126.305307,1199.946927,1275.144693,1346.761173,1421.414804,1500.344134,1572.534637,1653.007821,1728.349162,1806.825978,1887.043296,1955.721229,2035.003631,2105.652514,2187.130168,2261.213408,2329.784916,2402.911732,2473.579609,2547.281006,2617.043575,2679.501955,2746.461173,2809.740223,2874.177654,2937.219832,2998.659218,3056.456704,3109.443855,3163.506704,3214.133799,3266.920670,3313.367039,3360.191061,3402.649721,3444.299721,3484.394134,3520.027654,3553.942458,3585.538268,3615.293017,3640.671229,3662.892737,3684.116201,3702.390503,3716.796369,3729.078771,3738.754749,3748.668715,3755.770950,3762.384358,3767.636592,3772.119274,3776.547765,3779.558939,3782.630168,3784.732402,3786.355587,3788.151955,3789.205866,3790.320670,3791.017318,3791.612011,3792.089944,3792.353073,3792.636872,3792.761453,3792.874302,3792.929609,3792.956704,3792.987151,3792.994413,3792.999721,3793.000000,
0, 4,Cr,0.764955,0.465748,0.367259,0.316837,0.267704,0.225321,0.222268,0.203285,0.170269,0.141609,0.128170,0.114176,0.098232,0.078086,0.058534,0.039797,0.034504,0.022060,0.004428,-0.005628,-0.023057,-0.014029,-0.023856,-0.032660,-0.021888,-0.025494,-0.023708,-0.026579,-0.036541,-0.047090,-0.046092,-0.060892,-0.058659,-0.077443,-0.072935,-0.054766,-0.065163,-0.068994,-0.062758,-0.058371,-0.042359,-0.063406,-0.050212,-0.054863,-0.054033,-0.045571,-0.043369,-0.047276,-0.043856,-0.035242,-0.021561,-0.006930,0.001154,-0.007959,-0.005306,0.002413,0.025662,0.032790,0.019715,0.027770,0.008087,0.011530,0.004382,-0.006555,-0.014795,0.008577,0.007010,0.037069,0.009705,-0.013695,-0.027328,-0.039579,0.017857,0.062878,0.124866,0.194536,0.246741,0.313463,0.333900,0.335014,0.386535,0.411966,0.428808,0.467026,0.486260,0.558092,0.512027,0.542357,0.500678,0.208211,0.085889,-0.281372,-0.486446,-0.673953,-0.593622,-0.321612,0.523916,2.505007,
0, 4,Mr,3.282486,9.507219,21.567169,36.282486,59.171375,81.524482,106.149718,138.149404,174.482737,214.866918,252.040804,290.826742,342.567797,390.791902,444.443817,492.626805,548.032329,604.131827,664.824545,727.656309,783.343377,850.529504,912.382611,974.452605,1046.879787,1114.235091,1182.984934,1248.470810,1316.637790,1388.692090,1454.690835,1528.214375,1597.206529,1668.968299,1742.429379,1805.494978,1878.136221,1942.812304,2017.421218,2085.370370,2148.446328,2215.789705,2281.011613,2349.059950,2413.508475,2471.413999,2533.510986,2592.351538,2652.237602,2711.027307,2768.358129,2822.273384,2871.721594,2922.072191,2969.291902,3018.486190,3061.756748,3105.287822,3144.729441,3183.536095,3220.796296,3253.910232,3285.342436,3314.497175,3341.816384,3365.096987,3385.309793,3404.607972,3421.069680,3433.932517,3444.948211,3453.579724,3462.446328,3468.756434,3474.661331,3479.356560,3483.339297,3487.288449,3489.950722,3492.650345,3494.469554,3495.860326,3497.370684,3498.239171,3499.116447,3499.662586,3500.101381,3500.453861,3500.639360,3500.820151,3500.892028,3500.945072,3500.968613,3500.979284,3500.992781,3500.996547,3500.999686,3501.000000,
