0, 0,Mr,2.512301,6.949349,15.441389,25.499276,40.677279,55.108538,70.558611,90.347323,112.173661,135.678726,156.318379,177.212735,203.863965,227.473227,252.402315,274.060781,297.684515,320.755427,344.740955,368.547033,388.671491,411.638205,432.066570,451.751085,474.205499,493.924747,513.357453,530.917511,548.196816,565.629522,580.295224,595.597685,608.413893,621.027496,632.610709,641.467438,651.056440,658.321274,665.832127,671.452967,675.675832,679.710564,682.784370,685.348770,687.125904,688.269175,689.151954,689.655572,689.918958,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,690.000000,
1, 0,Mr,2.517442,6.973837,14.918605,24.090116,37.488372,50.031977,63.409884,80.404070,99.168605,119.729651,138.537791,158.026163,183.450581,205.889535,229.520349,249.424419,271.130814,292.563953,314.630814,336.540698,355.078488,376.421512,395.244186,413.293605,433.090116,450.203488,466.584302,481.319767,496.293605,511.543605,524.854651,539.020349,551.936047,565.002907,577.822674,587.997093,599.415698,608.688953,618.979651,627.316860,633.997093,641.125000,647.316860,653.363372,658.616279,662.825581,667.197674,670.723837,674.241279,677.139535,679.639535,681.648256,683.101744,684.485465,685.377907,686.093023,686.438953,686.700581,686.860465,686.953488,686.991279,687.000000,687.000000,687.000000,687.000000,687.000000,687.000000,687.000000,687.000000,687.000000,
2, 0,Mr,2.529545,7.045455,15.618182,25.386364,39.975000,53.663636,68.388636,86.990909,107.543182,129.756818,149.740909,170.118182,196.572727,220.688636,246.922727,270.245455,296.913636,323.552273,352.231818,381.768182,407.397727,437.311364,464.000000,489.856818,518.965909,544.781818,570.420455,593.709091,617.047727,640.443182,660.418182,681.859091,700.715909,719.668182,737.995455,752.675000,768.479545,781.934091,796.740909,809.350000,820.320455,830.872727,840.570455,849.129545,856.256818,861.575000,866.327273,869.961364,872.643182,874.756818,876.206818,877.363636,878.131818,878.613636,878.879545,878.970455,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,879.000000,
3, 0,Mr,2.535005,7.103448,15.759666,26.002090,41.467085,56.238245,72.231975,92.432602,114.907001,139.582027,162.010449,184.748171,214.449321,241.625914,271.134796,297.070010,326.363636,355.456635,386.403344,417.924765,445.111808,477.168234,506.045977,534.271682,566.102403,594.376176,622.158830,647.224660,671.964472,696.741902,718.091954,741.118077,761.435737,781.301985,800.142111,815.042842,831.644723,845.164054,859.795193,871.625914,881.592476,891.690700,900.455590,908.886102,916.087774,921.753396,927.469175,932.085684,936.620690,940.169279,943.132706,945.500522,947.416928,949.412748,950.844305,952.156740,953.053292,953.880878,954.585162,955.070010,955.579937,955.791014,955.939394,955.993730,956.000000,956.000000,956.000000,956.000000,956.000000,956.000000,
3, 1,Mr,2.535005,7.103448,15.759666,26.002090,41.467085,56.238245,72.231975,92.432602,114.907001,139.582027,162.010449,184.748171,214.449321,241.625914,271.134796,297.070010,326.363636,355.456635,386.403344,417.924765,445.111808,477.168234,506.045977,534.271682,566.102403,594.376176,622.158830,647.224660,671.964472,696.741902,718.091954,741.118077,761.435737,781.301985,800.142111,815.042842,831.644723,845.164054,859.795193,871.625914,881.592476,891.690700,900.455590,908.886102,916.087774,921.753396,927.469175,932.085684,936.620690,940.169279,943.132706,945.500522,947.416928,949.412748,950.844305,952.156740,953.053292,953.880878,954.585162,955.070010,955.579937,955.791014,955.939394,955.993730,956.000000,956.000000,956.000000,956.000000,956.000000,956.000000,
4, 0,Mr,2.512035,6.870897,14.507659,23.242888,36.135667,48.065646,60.564551,76.074398,93.330416,111.820569,127.960613,144.214442,164.822757,183.089716,201.838074,217.894967,235.212254,251.606127,268.560175,284.275711,297.693654,312.175055,324.656455,336.512035,348.892779,359.636761,369.234136,377.663020,385.177243,391.973742,398.166302,404.231947,409.737418,414.717724,419.698031,424.485777,429.098468,433.107221,437.050328,440.319475,443.435449,446.179431,448.757112,451.111597,452.967177,454.240700,455.085339,455.623632,455.908096,455.995624,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,456.000000,
4, 1,Mr,2.531469,6.913753,14.564103,23.300699,36.242424,48.279720,60.955711,76.699301,94.023310,112.498834,128.466200,144.508159,164.811189,182.932401,201.599068,217.529138,234.741259,251.081585,267.822844,283.198135,296.065268,309.724942,321.375291,332.270396,343.431235,353.034965,361.393939,368.685315,375.006993,380.624709,385.664336,390.508159,394.946387,398.909091,402.993007,406.909091,410.694639,413.808858,416.764569,418.997669,421.053613,422.736597,424.191142,425.505828,426.522145,427.151515,427.557110,427.808858,427.953380,427.995338,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,428.000000,
5, 0,Mr,2.512397,6.942149,14.991736,24.057851,37.504132,49.859504,62.595041,78.181818,95.099174,112.694215,127.289256,141.115702,157.586777,170.528926,182.942149,192.148760,201.148760,208.991736,215.942149,221.942149,226.347107,230.818182,234.066116,236.611570,238.661157,239.834711,240.429752,240.760331,240.917355,240.983471,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,
5, 1,Mr,2.512397,6.942149,14.991736,24.057851,37.504132,49.859504,62.595041,78.181818,95.099174,112.694215,127.289256,141.115702,157.586777,170.528926,182.942149,192.148760,201.148760,208.991736,215.942149,221.942149,226.347107,230.818182,234.066116,236.611570,238.661157,239.834711,240.429752,240.760331,240.917355,240.983471,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,
6, 0,Mr,2.453782,6.913165,15.386555,25.459384,40.666667,55.422969,71.467787,91.705882,114.266106,138.885154,160.756303,183.000000,212.165266,238.299720,266.677871,291.498599,319.028011,345.759104,373.098039,400.184874,422.831933,449.198880,471.966387,493.414566,516.403361,536.168067,554.403361,570.574230,586.210084,601.571429,614.739496,628.148459,639.431373,650.002801,659.515406,666.658263,674.092437,680.039216,686.154062,691.187675,695.394958,699.187675,702.445378,705.310924,707.607843,709.229692,710.518207,711.484594,712.142857,712.644258,712.890756,712.977591,712.997199,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,713.000000,
