0, 0,Cr,-1.000000,-1.000000,0.070950,-0.559471,-0.007092,-0.567100,0.574803,-0.193548,-0.384074,0.426873,-0.313599,0.302932,0.148730,-0.030068,0.044689,0.086957,-0.171271,-0.563795,-0.152120,-0.235547,0.174586,-0.166118,-0.059709,0.155802,0.349474,0.192250,-0.082760,0.175446,0.080856,-0.174366,0.162290,-0.153358,0.117087,0.030519,0.248050,0.147842,-0.286281,0.076475,-0.063780,-0.091696,-0.007092,-0.167579,-0.124020,-0.026979,-0.156316,0.049869,0.179651,-0.100767,-0.174620,-0.050633,0.014686,-0.264498,-0.018706,0.185185,-0.236884,-0.210926,0.087695,-0.058824,0.119821,-0.176955,0.141987,-0.330264,0.333926,0.309023,-0.128751,-0.428898,0.619938,-0.358151,-0.258710,0.260126,-0.386503,-0.503722,0.406800,-0.041534,-0.339934,-0.186992,-0.086758,-0.557522,-0.386503,1.881844,-0.200000,-1.000000,-0.141631,0.408451,2.846154,-1.000000,-1.000000,-1.000000,3.444444,5.349206,-1.000000,-1.000000,-1.000000,-1.000000,15.666667,-1.000000,-1.000000,-nan,
0, 0,Mr,3.903113,11.596784,26.708308,45.281798,74.360750,102.944135,134.563183,175.832200,223.013399,275.717172,324.299732,375.184086,443.386518,507.186147,578.330241,642.450216,716.415584,791.540713,873.178726,957.899402,1033.364255,1124.377242,1208.446506,1293.017522,1391.541126,1483.256236,1576.834879,1666.095238,1759.243455,1857.928262,1948.372707,2049.483818,2144.368584,2243.358483,2344.632447,2431.482581,2531.845393,2621.399299,2724.676562,2818.656772,2905.734488,2999.133787,3089.454545,3184.066790,3273.896928,3354.545867,3441.152752,3523.293342,3607.146980,3689.411255,3769.797980,3845.440115,3914.897547,3985.979386,4052.599464,4122.260977,4183.690785,4245.397238,4301.476397,4356.758194,4410.273758,4458.113379,4503.717996,4546.310864,4586.698000,4621.492476,4652.272933,4682.032983,4707.988868,4728.854669,4747.023706,4761.562564,4776.706246,4787.666873,4798.004535,4806.368172,4813.528757,4820.806019,4825.771181,4830.988250,4834.615131,4837.437642,4840.694702,4842.608122,4844.685632,4845.993816,4847.126778,4848.049887,4848.564420,4849.158524,4849.439291,4849.702742,4849.836735,4849.902288,4849.972789,4849.988044,4849.999175,4850.000000,
0, 1,Cr,0.614360,0.276957,0.183852,0.170995,0.169329,0.138097,0.112480,0.109705,0.098487,0.089555,0.092785,0.090657,0.075361,0.068795,0.071570,0.067175,0.062963,0.060419,0.055757,0.060999,0.070971,0.085810,0.081778,0.081835,0.088918,0.080181,0.059090,0.063752,0.056863,0.048660,0.040514,0.037934,0.028808,0.021482,0.012377,0.009792,0.008551,-0.012968,-0.011411,-0.024199,-0.033606,-0.017956,-0.032262,-0.040551,-0.047603,-0.053072,-0.059475,-0.067957,-0.070405,-0.074782,-0.084561,-0.084473,-0.095702,-0.105169,-0.117352,-0.103126,-0.101371,-0.122043,-0.140659,-0.137850,-0.131552,-0.147975,-0.153910,-0.109990,-0.121150,-0.144666,-0.133099,-0.144629,-0.152657,-0.167781,-0.160162,-0.156752,-0.149613,-0.137724,-0.156079,-0.189549,-0.170414,-0.165186,-0.176118,-0.199616,-0.175222,-0.166611,-0.211660,-0.157188,-0.122146,-0.094950,-0.101857,-0.123772,-0.136932,0.013988,-0.070530,0.054200,0.025292,0.062139,0.070502,0.132948,0.287441,-1.000000,
0, 1,Mr,3.106505,8.753395,19.512866,32.576126,52.790565,72.331665,93.705504,121.337741,152.559685,186.898142,218.275911,250.846676,293.760901,333.372409,377.036455,416.013224,460.465332,505.112580,553.351680,602.959257,647.176197,700.218370,748.928520,797.759471,854.072909,906.259471,958.691565,1008.743031,1060.758756,1115.705504,1166.581487,1223.508935,1277.659042,1334.158327,1392.385990,1443.522159,1502.610079,1556.197284,1618.560758,1676.387062,1731.520372,1791.102216,1850.234096,1912.896712,1973.674053,2029.329878,2089.280558,2147.081844,2206.385633,2265.728735,2324.337741,2380.225876,2432.195854,2485.682273,2536.378485,2590.026090,2638.107934,2686.823088,2731.212294,2775.356683,2818.600071,2857.282345,2894.057541,2928.635454,2961.240172,2989.164046,3013.880629,3037.758756,3058.235883,3074.794853,3089.216583,3100.708721,3112.666190,3121.268049,3129.335597,3135.793781,3141.275197,3146.861330,3150.622230,3154.554325,3157.295926,3159.429593,3161.881344,3163.322016,3164.911365,3165.928878,3166.785204,3167.499643,3167.892066,3168.352752,3168.574696,3168.782345,3168.885990,3168.935311,3168.983917,3168.993567,3168.999285,3169.000000,
0, 2,Cr,0.279947,0.097372,0.049664,0.035512,0.037397,0.030042,0.012875,0.014777,0.014065,0.005014,0.006322,0.000171,-0.003099,-0.007475,-0.011150,-0.009070,-0.008444,-0.007237,-0.001949,-0.000541,0.002033,0.004182,0.011198,0.014606,0.016585,0.017641,0.010585,0.015994,0.016009,0.011887,0.009209,0.010020,0.011806,0.008537,0.001902,-0.003306,0.000653,-0.000617,-0.002757,-0.009005,-0.013746,-0.006772,-0.013361,-0.020532,-0.021140,-0.021817,-0.021041,-0.018759,-0.019309,-0.017765,-0.019324,-0.024137,-0.019204,-0.018127,-0.009710,-0.005109,0.000458,0.005721,0.000621,-0.001201,-0.002845,-0.006327,-0.010294,-0.003059,0.001370,0.003906,-0.005362,-0.001397,0.009396,0.009523,0.015453,0.021521,0.030987,0.037840,0.036408,0.032464,0.047076,0.039199,0.042190,0.043325,0.018633,0.015473,0.002321,0.002622,-0.001527,-0.001308,0.008865,0.016970,0.012652,0.010328,-0.015352,-0.039286,0.029137,0.041244,0.131466,0.122694,-0.137931,-1.000000,
0, 2,Mr,2.832558,7.586047,15.986047,25.848837,41.162791,56.397674,72.669767,93.676744,117.848837,144.823256,169.381395,194.172093,227.193023,257.744186,292.104651,322.748837,358.020930,393.486047,431.760465,471.646512,506.316279,547.658140,585.667442,623.695349,668.295349,708.718605,749.344186,787.937209,827.965116,870.411628,909.500000,953.230233,994.918605,1038.434884,1083.469767,1122.872093,1168.358140,1209.974419,1258.560465,1303.748837,1346.974419,1393.706977,1439.839535,1488.672093,1535.804651,1578.676744,1625.267442,1669.918605,1716.300000,1762.474419,1808.234884,1851.220930,1890.876744,1932.034884,1970.409302,2010.665116,2046.309302,2082.083721,2114.718605,2146.390698,2176.820930,2203.795349,2230.262791,2255.774419,2280.432558,2303.106977,2323.181395,2342.967442,2360.323256,2374.530233,2387.958140,2398.567442,2410.076744,2418.160465,2425.895349,2432.227907,2437.486047,2442.953488,2446.539535,2450.320930,2452.883721,2454.881395,2457.188372,2458.479070,2459.918605,2460.797674,2461.497674,2462.053488,2462.337209,2462.644186,2462.788372,2462.904651,2462.965116,2462.986047,2463.000000,2463.000000,2463.000000,2463.000000,
0, 3,Cr,0.274195,0.092871,0.047190,0.033898,0.035584,0.027893,0.012305,0.013590,0.013816,0.003734,0.004993,-0.000777,-0.003860,-0.008702,-0.012717,-0.010322,-0.009471,-0.008441,-0.003237,-0.001815,0.000822,0.002832,0.009889,0.012998,0.015078,0.015981,0.008957,0.015227,0.015463,0.010903,0.008493,0.008965,0.010656,0.007597,0.000986,-0.004019,0.000409,-0.000814,-0.002684,-0.008800,-0.013637,-0.006614,-0.012482,-0.019538,-0.020475,-0.020682,-0.020613,-0.017615,-0.018144,-0.016283,-0.018088,-0.022327,-0.017345,-0.016294,-0.008008,-0.003671,0.001223,0.007212,0.002031,0.000629,-0.001011,-0.003079,-0.007208,-0.000423,0.003724,0.005363,-0.003817,0.000119,0.010062,0.010518,0.016029,0.021607,0.031164,0.040109,0.038288,0.035747,0.050344,0.043953,0.047108,0.049145,0.027540,0.025219,0.015534,0.015985,0.008447,0.007778,0.012981,0.026734,0.019492,0.011799,-0.014749,-0.042823,0.025348,0.037411,0.127301,0.118562,-0.141104,-1.000000,
0, 3,Mr,2.813665,7.571429,16.217391,26.642857,43.270186,59.655280,77.350932,100.211180,126.605590,155.906832,182.375776,209.077640,244.683230,277.133540,313.496894,345.565217,382.580745,419.791925,459.708075,501.000000,536.677019,579.341615,618.322981,657.167702,702.826087,744.201863,786.133540,826.248447,867.618012,911.363354,951.751553,996.919255,1039.608696,1084.049689,1130.177019,1170.658385,1217.276398,1259.965839,1309.698758,1355.736025,1400.195652,1448.090062,1495.692547,1545.972050,1594.192547,1638.136646,1685.869565,1731.677019,1779.118012,1825.940994,1871.869565,1914.785714,1953.779503,1994.155280,2030.714286,2069.077640,2102.534161,2135.586957,2165.295031,2193.559006,2220.012422,2242.593168,2264.161491,2284.263975,2302.885093,2320.105590,2334.906832,2350.077640,2363.158385,2374.239130,2385.118012,2393.729814,2403.437888,2410.319876,2417.220497,2423.024845,2427.742236,2433.015528,2436.484472,2440.242236,2442.847826,2444.869565,2447.363354,2448.723602,2450.316770,2451.304348,2452.121118,2452.776398,2453.127329,2453.527950,2453.717391,2453.872671,2453.953416,2453.981366,2454.000000,2454.000000,2454.000000,2454.000000,
0, 4,Cr,0.273343,0.092534,0.047048,0.033462,0.035598,0.027483,0.012496,0.013145,0.013805,0.003592,0.005360,-0.000575,-0.003707,-0.008981,-0.012873,-0.010375,-0.009856,-0.008894,-0.003403,-0.001921,0.000926,0.002740,0.009817,0.012903,0.014740,0.015726,0.008687,0.015092,0.015186,0.010776,0.008556,0.008789,0.010735,0.007349,0.000583,-0.004242,0.000047,-0.001069,-0.002768,-0.008853,-0.013537,-0.006369,-0.012386,-0.019267,-0.020275,-0.020500,-0.020364,-0.017463,-0.017570,-0.015962,-0.017309,-0.021604,-0.016934,-0.015821,-0.007825,-0.003414,0.001511,0.007875,0.001927,0.000999,-0.001054,-0.003098,-0.007473,-0.000822,0.003319,0.004978,-0.003970,-0.000182,0.010075,0.010560,0.015996,0.021706,0.031335,0.040261,0.039114,0.037403,0.050751,0.044870,0.046840,0.049576,0.027328,0.025477,0.015301,0.015155,0.007622,0.006954,0.012153,0.025895,0.018658,0.010972,-0.015554,-0.043605,0.024510,0.036563,0.126379,0.117648,-0.141806,-1.000000,
0, 4,Mr,2.831169,7.597403,16.233766,26.800866,44.190476,61.588745,80.718615,105.887446,135.242424,168.181818,198.398268,229.255411,270.562771,308.324675,350.783550,388.489177,431.861472,475.519481,522.043290,570.177489,611.545455,661.125541,706.186147,751.121212,803.709957,850.722944,898.225108,943.428571,990.173160,1039.411255,1084.541126,1135.164502,1182.614719,1231.974026,1283.155844,1327.597403,1378.974026,1425.917749,1480.593074,1530.740260,1579.017316,1630.978355,1682.640693,1736.774892,1788.471861,1835.090909,1885.251082,1932.623377,1981.567100,2029.259740,2075.251082,2117.744589,2155.515152,2193.610390,2226.329004,2259.229437,2286.073593,2311.190476,2332.610390,2351.627706,2368.761905,2381.978355,2393.991342,2404.281385,2412.878788,2420.757576,2426.445887,2431.987013,2436.173160,2439.303030,2442.675325,2444.805195,2447.155844,2448.376623,2449.476190,2450.268398,2450.757576,2451.303030,2451.558442,2451.800866,2451.917749,2451.965368,2451.995671,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,2452.000000,
