0, 0,Cr,0.051020,-0.016137,-0.044441,-0.035328,0.025062,-0.011863,-0.016696,0.024908,0.012138,0.007990,-0.033330,-0.037031,0.009204,-0.002221,-0.048716,-0.005252,-0.003922,0.000501,-0.009235,-0.003455,-0.000584,-0.004135,-0.030853,-0.000182,-0.010131,-0.004400,-0.001651,0.000924,0.009484,-0.001363,-0.008916,-0.004826,0.007082,0.007722,-0.004628,-0.010001,-0.005286,0.027255,0.004109,0.020012,-0.019093,0.012768,0.017094,0.002459,-0.001520,-0.021645,-0.005361,0.015077,0.000476,0.037646,0.026151,0.086330,0.017508,0.001541,0.095041,0.055336,-0.001086,0.143935,-0.013209,0.132723,0.094470,-0.017857,0.288056,0.207547,0.120000,0.267606,-0.696970,0.250000,-1.000000,-1.000000,
0, 1,Cr,0.042318,0.024492,-0.028553,-0.021303,0.017202,-0.022178,0.003809,0.032011,-0.006206,0.006734,-0.025416,-0.033716,0.007224,0.000839,-0.037738,0.005930,-0.010808,0.001962,-0.006081,0.011151,0.005042,-0.003630,-0.028683,0.006787,-0.010180,-0.002501,0.001321,0.000896,0.002922,-0.000329,-0.008522,-0.000978,-0.000571,0.000921,-0.014316,-0.012721,-0.002776,0.024005,0.006015,0.011374,-0.023705,-0.001235,0.008816,-0.000890,0.004272,-0.026302,-0.014444,0.009502,-0.007191,0.015520,0.024355,0.070929,-0.000363,-0.016248,0.074353,0.047733,0.007979,0.156169,0.032570,0.135578,0.160316,0.063418,0.387586,0.411836,0.377609,0.412781,-0.518930,0.005092,-1.000000,-1.000000,
0, 2,Cr,0.029835,0.033564,-0.025110,-0.020312,0.024554,-0.021932,0.000239,0.037528,-0.004941,0.009803,-0.015688,-0.026181,0.007473,0.005022,-0.030081,0.017774,-0.008031,0.002907,-0.007967,0.009560,0.000117,-0.003337,-0.026774,0.006950,-0.004247,0.001381,-0.005874,0.006361,0.005142,0.001316,-0.000989,-0.002850,-0.006409,0.001329,-0.016826,-0.013028,-0.012617,0.016527,-0.001230,0.001015,-0.026453,-0.007679,0.000839,-0.002693,-0.003762,-0.023588,-0.011165,0.004271,-0.012996,0.017292,0.010509,0.056784,-0.002770,-0.019495,0.053186,0.043770,-0.009960,0.148736,0.030199,0.163630,0.186344,0.092896,0.351890,0.392579,0.441055,0.533889,0.517911,0.593807,0.517911,-1.000000,
0, 3,Cr,0.031935,0.035826,-0.019300,-0.012027,0.032525,-0.013834,-0.002780,0.038770,-0.004976,0.015409,-0.015129,-0.023627,0.012062,0.008708,-0.027101,0.016656,-0.006235,0.003734,-0.007795,0.008000,-0.004773,-0.006996,-0.029239,0.003849,-0.002183,-0.000222,-0.003782,0.004365,0.005493,0.004114,-0.002078,-0.000631,-0.005565,0.002952,-0.012812,-0.010560,-0.012251,0.016561,-0.004380,-0.002086,-0.029297,-0.009113,-0.003226,-0.006682,-0.008497,-0.026219,-0.011584,-0.001590,-0.012898,0.012282,0.007478,0.050009,-0.007051,-0.023544,0.043022,0.037237,-0.018896,0.138368,0.020902,0.153128,0.175636,0.083032,0.339689,0.380011,0.428049,0.520046,0.504212,0.579422,0.504212,-1.000000,
0, 4,Cr,0.042339,0.042044,-0.024956,-0.006954,0.039577,-0.016068,-0.005759,0.036406,-0.011078,0.015810,-0.017718,-0.027498,0.010631,0.008031,-0.025357,0.011227,-0.011115,-0.001366,-0.007946,0.007656,-0.012606,-0.010654,-0.037182,0.001553,-0.006377,-0.000687,-0.010229,0.001886,0.008247,0.008741,0.001547,0.002721,0.008119,0.007447,-0.013652,-0.013790,-0.012463,0.017772,0.002648,-0.003480,-0.030996,-0.012453,-0.005018,-0.007734,-0.004028,-0.024919,-0.002021,0.007911,-0.003901,0.024479,0.024658,0.061100,0.011762,0.007092,0.079882,0.061066,0.005591,0.150327,0.019299,0.156088,0.153782,0.074850,0.311285,0.350753,0.397773,0.487818,0.472320,0.545936,0.472320,-1.000000,
0, 5,Cr,0.075731,0.067033,-0.002636,-0.001585,0.042625,-0.005838,-0.008508,0.032186,-0.008256,0.012775,-0.016427,-0.023511,0.007592,0.008692,-0.022998,0.013370,-0.008578,-0.003099,-0.012404,0.002473,-0.017880,-0.019671,-0.045111,-0.004996,-0.012218,-0.004496,-0.018567,-0.011485,-0.002430,0.000581,-0.006302,-0.006689,0.002020,0.006706,-0.011427,-0.011007,-0.014356,0.019424,0.006275,0.003196,-0.017934,-0.001354,0.012894,0.011006,0.013773,-0.008586,0.003998,0.012870,-0.004784,0.023783,0.023362,0.078716,0.037073,0.038637,0.097928,0.095082,0.052740,0.186236,0.089630,0.229407,0.240919,0.155777,0.345171,0.365599,0.407246,0.449407,0.434309,0.506024,0.434309,-1.000000,
1, 0,Cr,0.088957,-0.013827,0.032043,-0.019950,0.018680,-0.000930,0.001368,-0.026036,0.023605,-0.017700,0.031190,0.041587,0.003763,0.019381,0.024027,0.001512,-0.006878,0.021875,-0.008729,-0.012802,0.014237,0.007912,-0.016364,-0.001598,-0.012229,0.009438,0.021996,-0.011831,0.004628,-0.000402,-0.015353,0.001915,-0.003156,0.004634,0.001965,-0.012432,-0.005323,0.003746,-0.017050,-0.003346,-0.020374,-0.021946,-0.008952,0.000213,-0.051400,-0.048600,-0.026603,-0.052524,-0.032162,-0.050426,-0.084031,0.025020,-0.011164,-0.088966,-0.037300,-0.015121,0.005525,0.120412,0.119812,0.015801,0.079478,0.327623,0.042654,0.142857,0.520000,0.621622,1.368421,-0.142857,-1.000000,-1.000000,
1, 1,Cr,0.058222,0.036484,0.038289,0.012079,0.025482,0.019513,0.006193,-0.027613,0.010707,-0.024317,0.017370,0.037746,0.013790,0.026239,0.021989,0.007468,0.010103,0.034643,-0.007781,-0.006395,0.016332,0.012216,-0.012771,0.008302,0.001481,0.016187,0.017798,-0.009010,0.007441,0.005518,-0.001031,0.007848,0.004739,0.008479,-0.005707,-0.019921,-0.016664,-0.011873,-0.030799,-0.015628,-0.038168,-0.037623,-0.019649,-0.005566,-0.047057,-0.057301,-0.047435,-0.078488,-0.046505,-0.079424,-0.103401,0.006722,-0.019692,-0.106452,-0.059834,-0.034743,0.014384,0.058455,0.063263,0.003490,0.037685,0.232047,-0.026041,0.116775,0.417910,0.512707,1.209348,-0.200426,-1.000000,-1.000000,
1, 2,Cr,0.062582,0.038130,0.044087,0.013421,0.036804,0.016765,0.005338,-0.029280,0.009944,-0.021548,0.019771,0.036237,0.013580,0.027287,0.020903,0.016030,0.010006,0.034432,-0.003765,-0.006122,0.016947,0.014285,-0.006341,0.007061,0.000477,0.018621,0.019444,-0.005399,0.012296,0.003059,-0.001498,0.007555,0.002004,0.005973,-0.005057,-0.024551,-0.012974,-0.011310,-0.032974,-0.020785,-0.043365,-0.034091,-0.022870,-0.009904,-0.054242,-0.062137,-0.056837,-0.077929,-0.050675,-0.089260,-0.110007,-0.005607,-0.018333,-0.102846,-0.063040,-0.043823,0.014031,0.056442,0.044067,-0.022058,0.015641,0.207271,-0.045627,0.094317,0.389397,0.482287,1.164919,-0.216506,-1.000000,-1.000000,
1, 3,Cr,0.064165,0.038249,0.047714,0.017239,0.037011,0.018262,0.004903,-0.029488,0.014449,-0.024949,0.016981,0.036115,0.015721,0.025972,0.020069,0.018889,0.010185,0.035146,-0.002665,-0.007176,0.016347,0.014328,-0.007071,0.007589,-0.000701,0.019424,0.020646,-0.000835,0.015075,0.005056,-0.002315,0.007515,0.001680,0.004211,-0.010040,-0.022385,-0.012924,-0.015183,-0.034459,-0.025236,-0.043838,-0.035392,-0.019498,-0.010566,-0.052471,-0.063341,-0.053491,-0.075146,-0.055658,-0.087740,-0.114901,-0.011796,-0.021432,-0.106961,-0.065062,-0.037131,0.008019,0.039621,0.040991,-0.024976,0.039608,0.232631,-0.014098,0.128329,0.344543,0.439678,1.145309,-0.223602,-1.000000,-1.000000,
